cell_index,name,code,prereq1,prereq2,epoch,category,icon,gameplay_str,historical_str,prereq_str,vari_str,stattext_str
202,Theocracya,ADVANCE_THEOCRACYA,ADVANCE_GAIA_CONTROLLER,nil,5,0,ICON_ADVANCE_HEXTAPUL,ADVANCE_THEOCRACYA_GAMEPLAY,ADVANCE_THEOCRACYA_HISTORICAL,ADVANCE_THEOCRACYA_PREREQ,ADVANCE_THEOCRACYA_STATISTICS,ADVANCE_THEOCRACYA_STATISTICS
203,Theocmonarchy,ADVANCE_THEOCMONARCHY,ADVANCE_GAIA_CONTROLLER,nil,5,0,ICON_ADVANCE_HEXTAPUL,ADVANCE_THEOCMONARCHY_GAMEPLAY,ADVANCE_THEOCMONARCHY_HISTORICAL,ADVANCE_THEOCMONARCHY_PREREQ,ADVANCE_THEOCMONARCHY_STATISTICS,ADVANCE_THEOCMONARCHY_STATISTICS
204,Caliphatea,ADVANCE_CALIPHATEA,ADVANCE_GAIA_CONTROLLER,nil,5,0,ICON_ADVANCE_HEXTAPUL,ADVANCE_CALIPHATEA_GAMEPLAY,ADVANCE_CALIPHATEA_HISTORICAL,ADVANCE_CALIPHATEA_PREREQ,ADVANCE_CALIPHATEA_STATISTICS,ADVANCE_CALIPHATEA_STATISTICS
205,Constmonarchy,ADVANCE_CONSTMONARCHY,ADVANCE_GAIA_CONTROLLER,nil,5,0,ICON_ADVANCE_HEXTAPUL,ADVANCE_CONSTMONARCHY_GAMEPLAY,ADVANCE_CONSTMONARCHY_HISTORICAL,ADVANCE_CONSTMONARCHY_PREREQ,ADVANCE_CONSTMONARCHY_STATISTICS,ADVANCE_CONSTMONARCHY_STATISTICS
206,Dynempire,ADVANCE_DYNEMPIRE,ADVANCE_GAIA_CONTROLLER,nil,5,0,ICON_ADVANCE_HEXTAPUL,ADVANCE_DYNEMPIRE_GAMEPLAY,ADVANCE_DYNEMPIRE_HISTORICAL,ADVANCE_DYNEMPIRE_PREREQ,ADVANCE_DYNEMPIRE_STATISTICS,ADVANCE_DYNEMPIRE_STATISTICS
207,Vassal State,ADVANCE_VASSAL_STATE,ADVANCE_GAIA_CONTROLLER,nil,5,0,ICON_ADVANCE_VASSAL_STATE,ADVANCE_VASSAL_STATE_GAMEPLAY,ADVANCE_VASSAL_STATE_HISTORICAL,ADVANCE_VASSAL_STATE_PREREQ,ADVANCE_VASSAL_STATE_STATISTICS,ADVANCE_VASSAL_STATE_STATISTICS
208,Royal Wedding,ADVANCE_ROYAL_WEDDING,ADVANCE_GAIA_CONTROLLER,nil,5,0,ICON_ADVANCE_ROYAL_WEDDING,ADVANCE_ROYAL_WEDDING_GAMEPLAY,ADVANCE_ROYAL_WEDDING_HISTORICAL,ADVANCE_ROYAL_WEDDING_PREREQ,ADVANCE_ROYAL_WEDDING_STATISTICS,ADVANCE_ROYAL_WEDDING_STATISTICS
209,Buddhism,ADVANCE_BUDDHISM,ADVANCE_DYNEMPIRE,ADVANCE_MONOTHEISM,0,0,ICON_ADVANCE_BUDDHISM,ADVANCE_BUDDHISM_GAMEPLAY,ADVANCE_BUDDHISM_HISTORICAL,ADVANCE_BUDDHISM_PREREQ,ADVANCE_BUDDHISM_STATISTICS,ADVANCE_BUDDHISM_STATISTICS
210,Polytheism,ADVANCE_POLYTHEISM,ADVANCE_THEOCMONARCHY,ADVANCE_MONOTHEISM,0,0,ICON_ADVANCE_POLYTHEISM,ADVANCE_POLYTHEISM_GAMEPLAY,ADVANCE_POLYTHEISM_HISTORICAL,ADVANCE_POLYTHEISM_PREREQ,ADVANCE_POLYTHEISM_STATISTICS,ADVANCE_POLYTHEISM_STATISTICS
211,Exedous,ADVANCE_EXEDOUS,ADVANCE_CONSTMONARCHY,ADVANCE_MONOTHEISM,0,0,ICON_ADVANCE_EXEDOUS,ADVANCE_EXEDOUS_GAMEPLAY,ADVANCE_EXEDOUS_HISTORICAL,ADVANCE_EXEDOUS_PREREQ,ADVANCE_EXEDOUS_STATISTICS,ADVANCE_EXEDOUS_STATISTICS
212,True Belief,ADVANCE_TRUE_BELIEF,ADVANCE_CALIPHATEA,ADVANCE_MONOTHEISM,0,0,ICON_ADVANCE_TRUE_BELIEF,ADVANCE_TRUE_BELIEF_GAMEPLAY,ADVANCE_TRUE_BELIEF_HISTORICAL,ADVANCE_TRUE_BELIEF_PREREQ,ADVANCE_TRUE_BELIEF_STATISTICS,ADVANCE_TRUE_BELIEF_STATISTICS
213,Old Testament,ADVANCE_OLD_TESTAMENT,ADVANCE_THEOCRACYA,ADVANCE_MONOTHEISM,0,0,ICON_ADVANCE_OLD_TESTAMENT,ADVANCE_OLD_TESTAMENT_GAMEPLAY,ADVANCE_OLD_TESTAMENT_HISTORICAL,ADVANCE_OLD_TESTAMENT_PREREQ,ADVANCE_OLD_TESTAMENT_STATISTICS,ADVANCE_OLD_TESTAMENT_STATISTICS
