cell_index,name,code,prereq1,prereq2,epoch,category,icon,gameplay_str,historical_str,prereq_str,vari_str,stattext_str,source
63,Plumbing,midgard:Plu  (Cst & Pot),no,no,1,4,ICON_ADVANCE_PLUMBING,ADVANCE_PLUMBING_GAMEPLAY,ADVANCE_PLUMBING_HISTORICAL,ADVANCE_PLUMBING_PREREQ,ADVANCE_PLUMBING_STATISTICS,ADVANCE_PLUMBING_PREREQ,midgard
64,Polytheism,midgard:PT,midgard:Cer,midgard:Hor,0,2,ICON_ADVANCE_POLYTHEISM,ADVANCE_POLYTHEISM_GAMEPLAY,ADVANCE_POLYTHEISM_HISTORICAL,ADVANCE_POLYTHEISM_PREREQ,ADVANCE_POLYTHEISM_STATISTICS,ADVANCE_POLYTHEISM_PREREQ,midgard
66,Warp Spell,midgard:Rad,midgard:Fli,midgard:E1,1,4,ICON_ADVANCE_WARP_SPELL,ADVANCE_WARP_SPELL_GAMEPLAY,ADVANCE_WARP_SPELL_HISTORICAL,ADVANCE_WARP_SPELL_PREREQ,ADVANCE_WARP_SPELL_STATISTICS,ADVANCE_WARP_SPELL_PREREQ,midgard
67,Tunnelling,midgard:RR,midgard:SE,midgard:Bri,1,1,ICON_ADVANCE_TUNNELLING,ADVANCE_TUNNELLING_GAMEPLAY,ADVANCE_TUNNELLING_HISTORICAL,ADVANCE_TUNNELLING_PREREQ,ADVANCE_TUNNELLING_STATISTICS,ADVANCE_TUNNELLING_PREREQ,midgard
68,Sowing and Reaping,midgard:Rec,midgard:MP,midgard:Dem,1,2,ICON_ADVANCE_SOWING_AND_REAPING,ADVANCE_SOWING_AND_REAPING_GAMEPLAY,ADVANCE_SOWING_AND_REAPING_HISTORICAL,ADVANCE_SOWING_AND_REAPING_PREREQ,ADVANCE_SOWING_AND_REAPING_STATISTICS,ADVANCE_SOWING_AND_REAPING_PREREQ,midgard
69,Elemental Energy,midgard:Ref,midgard:Che,midgard:Cor,1,4,ICON_ADVANCE_ELEMENTAL_ENERGY,ADVANCE_ELEMENTAL_ENERGY_GAMEPLAY,ADVANCE_ELEMENTAL_ENERGY_HISTORICAL,ADVANCE_ELEMENTAL_ENERGY_PREREQ,ADVANCE_ELEMENTAL_ENERGY_STATISTICS,ADVANCE_ELEMENTAL_ENERGY_PREREQ,midgard
70,Fashioning Yggdrasil Wood,midgard:Rfg 70,midgard:E1,midgard:San,1,1,ICON_ADVANCE_FASHIONING_YGGDRASIL_WOOD,ADVANCE_FASHIONING_YGGDRASIL_WOOD_GAMEPLAY,ADVANCE_FASHIONING_YGGDRASIL_WOOD_HISTORICAL,ADVANCE_FASHIONING_YGGDRASIL_WOOD_PREREQ,ADVANCE_FASHIONING_YGGDRASIL_WOOD_STATISTICS,ADVANCE_FASHIONING_YGGDRASIL_WOOD_PREREQ,midgard
72,Clockworks,midgard:Rob,midgard:Cmp,midgard:Mob,1,0,ICON_ADVANCE_CLOCKWORKS,ADVANCE_CLOCKWORKS_GAMEPLAY,ADVANCE_CLOCKWORKS_HISTORICAL,ADVANCE_CLOCKWORKS_PREREQ,ADVANCE_CLOCKWORKS_STATISTICS,ADVANCE_CLOCKWORKS_PREREQ,midgard
73,Fireball Incantation,midgard:Roc,midgard:AFl,midgard:E2,1,0,ICON_ADVANCE_FIREBALL_INCANTATION,ADVANCE_FIREBALL_INCANTATION_GAMEPLAY,ADVANCE_FIREBALL_INCANTATION_HISTORICAL,ADVANCE_FIREBALL_INCANTATION_PREREQ,ADVANCE_FIREBALL_INCANTATION_STATISTICS,ADVANCE_FIREBALL_INCANTATION_PREREQ,midgard
77,Transluscence Spell,midgard:Sth,midgard:U2,midgard:Rob,1,0,ICON_ADVANCE_TRANSLUSCENCE_SPELL,ADVANCE_TRANSLUSCENCE_SPELL_GAMEPLAY,ADVANCE_TRANSLUSCENCE_SPELL_HISTORICAL,ADVANCE_TRANSLUSCENCE_SPELL_PREREQ,ADVANCE_TRANSLUSCENCE_SPELL_STATISTICS,ADVANCE_TRANSLUSCENCE_SPELL_PREREQ,midgard
78,Metallurgy,midgard:SE,midgard:Phy,midgard:Inv,1,3,ICON_ADVANCE_METALLURGY,ADVANCE_METALLURGY_GAMEPLAY,ADVANCE_METALLURGY_HISTORICAL,ADVANCE_METALLURGY_PREREQ,ADVANCE_METALLURGY_STATISTICS,ADVANCE_METALLURGY_PREREQ,midgard
79,Plate Steel,midgard:Stl,midgard:E1,midgard:Ind,1,4,ICON_ADVANCE_PLATE_STEEL,ADVANCE_PLATE_STEEL_GAMEPLAY,ADVANCE_PLATE_STEEL_HISTORICAL,ADVANCE_PLATE_STEEL_PREREQ,ADVANCE_PLATE_STEEL_STATISTICS,ADVANCE_PLATE_STEEL_PREREQ,midgard
80,Rod of Shivers,midgard:Sup 80,midgard:Pla,midgard:Las,1,3,ICON_ADVANCE_ROD_OF_SHIVERS,ADVANCE_ROD_OF_SHIVERS_GAMEPLAY,ADVANCE_ROD_OF_SHIVERS_HISTORICAL,ADVANCE_ROD_OF_SHIVERS_PREREQ,ADVANCE_ROD_OF_SHIVERS_STATISTICS,ADVANCE_ROD_OF_SHIVERS_PREREQ,midgard
81,I Viking,midgard:Tac,midgard:Che,midgard:Ldr,1,0,ICON_ADVANCE_I_VIKING,ADVANCE_I_VIKING_GAMEPLAY,ADVANCE_I_VIKING_HISTORICAL,ADVANCE_I_VIKING_PREREQ,ADVANCE_I_VIKING_STATISTICS,ADVANCE_I_VIKING_PREREQ,midgard
82,Theurgy,midgard:The,midgard:MT,midgard:Feu,1,2,ICON_ADVANCE_THEURGY,ADVANCE_THEURGY_GAMEPLAY,ADVANCE_THEURGY_HISTORICAL,ADVANCE_THEURGY_PREREQ,ADVANCE_THEURGY_STATISTICS,ADVANCE_THEURGY_PREREQ,midgard
83,Secret of Divination,midgard:ToG,midgard:Ast,midgard:Uni,1,3,ICON_ADVANCE_SECRET_OF_DIVINATION,ADVANCE_SECRET_OF_DIVINATION_GAMEPLAY,ADVANCE_SECRET_OF_DIVINATION_HISTORICAL,ADVANCE_SECRET_OF_DIVINATION_PREREQ,ADVANCE_SECRET_OF_DIVINATION_STATISTICS,ADVANCE_SECRET_OF_DIVINATION_PREREQ,midgard
85,Thaumaturgical Study,midgard:Uni,midgard:Mat,midgard:Phi,1,3,ICON_ADVANCE_THAUMATURGICAL_STUDY,ADVANCE_THAUMATURGICAL_STUDY_GAMEPLAY,ADVANCE_THAUMATURGICAL_STUDY_HISTORICAL,ADVANCE_THAUMATURGICAL_STUDY_PREREQ,ADVANCE_THAUMATURGICAL_STUDY_STATISTICS,ADVANCE_THAUMATURGICAL_STUDY_PREREQ,midgard
87,The Wheel,midgard:Whe,midgard:Hor,nil,0,4,ICON_ADVANCE_THE_WHEEL,ADVANCE_THE_WHEEL_GAMEPLAY,ADVANCE_THE_WHEEL_HISTORICAL,ADVANCE_THE_WHEEL_PREREQ,ADVANCE_THE_WHEEL_STATISTICS,ADVANCE_THE_WHEEL_PREREQ,midgard
89,Hanging from Yggdrasil,midgard:...,midgard:U3,midgard:Rob,1,3,ICON_ADVANCE_HANGING_FROM_YGGDRASIL,ADVANCE_HANGING_FROM_YGGDRASIL_GAMEPLAY,ADVANCE_HANGING_FROM_YGGDRASIL_HISTORICAL,ADVANCE_HANGING_FROM_YGGDRASIL_PREREQ,ADVANCE_HANGING_FROM_YGGDRASIL_STATISTICS,ADVANCE_HANGING_FROM_YGGDRASIL_PREREQ,midgard
90,Beast Dominion,midgard:U1  90,midgard:FP,midgard:U3,0,0,ICON_ADVANCE_BEAST_DOMINION,ADVANCE_BEAST_DOMINION_GAMEPLAY,ADVANCE_BEAST_DOMINION_HISTORICAL,ADVANCE_BEAST_DOMINION_PREREQ,ADVANCE_BEAST_DOMINION_STATISTICS,ADVANCE_BEAST_DOMINION_PREREQ,midgard
91,Omniscience,midgard:U2,midgard:NP,midgard:Rec,0,0,ICON_ADVANCE_OMNISCIENCE,ADVANCE_OMNISCIENCE_GAMEPLAY,ADVANCE_OMNISCIENCE_HISTORICAL,ADVANCE_OMNISCIENCE_PREREQ,ADVANCE_OMNISCIENCE_STATISTICS,ADVANCE_OMNISCIENCE_PREREQ,midgard
92,Dragon Lore,midgard:U3,midgard:Env,midgard:Sth,0,4,ICON_ADVANCE_DRAGON_LORE,ADVANCE_DRAGON_LORE_GAMEPLAY,ADVANCE_DRAGON_LORE_HISTORICAL,ADVANCE_DRAGON_LORE_PREREQ,ADVANCE_DRAGON_LORE_STATISTICS,ADVANCE_DRAGON_LORE_PREREQ,midgard
93,Forest Lore,midgard:X1,no,no,0,4,ICON_ADVANCE_FOREST_LORE,ADVANCE_FOREST_LORE_GAMEPLAY,ADVANCE_FOREST_LORE_HISTORICAL,ADVANCE_FOREST_LORE_PREREQ,ADVANCE_FOREST_LORE_STATISTICS,ADVANCE_FOREST_LORE_PREREQ,midgard
95,Mountain Lore,midgard:X3,no,no,0,4,ICON_ADVANCE_MOUNTAIN_LORE,ADVANCE_MOUNTAIN_LORE_GAMEPLAY,ADVANCE_MOUNTAIN_LORE_HISTORICAL,ADVANCE_MOUNTAIN_LORE_PREREQ,ADVANCE_MOUNTAIN_LORE_STATISTICS,ADVANCE_MOUNTAIN_LORE_PREREQ,midgard
96,Spirit Lore,midgard:X4,no,no,0,4,ICON_ADVANCE_SPIRIT_LORE,ADVANCE_SPIRIT_LORE_GAMEPLAY,ADVANCE_SPIRIT_LORE_HISTORICAL,ADVANCE_SPIRIT_LORE_PREREQ,ADVANCE_SPIRIT_LORE_STATISTICS,ADVANCE_SPIRIT_LORE_PREREQ,midgard
97,Earth Lore,midgard:X5,no,no,0,4,ICON_ADVANCE_EARTH_LORE,ADVANCE_EARTH_LORE_GAMEPLAY,ADVANCE_EARTH_LORE_HISTORICAL,ADVANCE_EARTH_LORE_PREREQ,ADVANCE_EARTH_LORE_STATISTICS,ADVANCE_EARTH_LORE_PREREQ,midgard
98,Warcraft,midgard:X6,no,no,0,4,ICON_ADVANCE_WARCRAFT,ADVANCE_WARCRAFT_GAMEPLAY,ADVANCE_WARCRAFT_HISTORICAL,ADVANCE_WARCRAFT_PREREQ,ADVANCE_WARCRAFT_STATISTICS,ADVANCE_WARCRAFT_PREREQ,midgard
99,Social Lore,midgard:X7,no,no,0,4,ICON_ADVANCE_SOCIAL_LORE,ADVANCE_SOCIAL_LORE_GAMEPLAY,ADVANCE_SOCIAL_LORE_HISTORICAL,ADVANCE_SOCIAL_LORE_PREREQ,ADVANCE_SOCIAL_LORE_STATISTICS,ADVANCE_SOCIAL_LORE_PREREQ,midgard
0,Advanced Flight,crusades:AFl,crusades:Rad,crusades:Too,3,4,ICON_ADVANCE_ADVANCED_FLIGHT,ADVANCE_ADVANCED_FLIGHT_GAMEPLAY,ADVANCE_ADVANCED_FLIGHT_HISTORICAL,ADVANCE_ADVANCED_FLIGHT_PREREQ,ADVANCE_ADVANCED_FLIGHT_STATISTICS,ADVANCE_ADVANCED_FLIGHT_PREREQ,crusades
2,Amphibious Warfare,crusades:Amp,crusades:Nav,crusades:Tac,3,0,ICON_ADVANCE_AMPHIBIOUS_WARFARE,ADVANCE_AMPHIBIOUS_WARFARE_GAMEPLAY,ADVANCE_AMPHIBIOUS_WARFARE_HISTORICAL,ADVANCE_AMPHIBIOUS_WARFARE_PREREQ,ADVANCE_AMPHIBIOUS_WARFARE_STATISTICS,ADVANCE_AMPHIBIOUS_WARFARE_PREREQ,crusades
3,Special Technology,crusades:Ast,no,no,1,3,ICON_ADVANCE_SPECIAL_TECHNOLOGY,ADVANCE_SPECIAL_TECHNOLOGY_GAMEPLAY,ADVANCE_SPECIAL_TECHNOLOGY_HISTORICAL,ADVANCE_SPECIAL_TECHNOLOGY_PREREQ,ADVANCE_SPECIAL_TECHNOLOGY_STATISTICS,ADVANCE_SPECIAL_TECHNOLOGY_PREREQ,crusades
4,Atomic Theory,crusades:Ato,crusades:ToG,crusades:Phy,2,3,ICON_ADVANCE_ATOMIC_THEORY,ADVANCE_ATOMIC_THEORY_GAMEPLAY,ADVANCE_ATOMIC_THEORY_HISTORICAL,ADVANCE_ATOMIC_THEORY_PREREQ,ADVANCE_ATOMIC_THEORY_STATISTICS,ADVANCE_ATOMIC_THEORY_PREREQ,crusades
13,Combined Arms,crusades:CA,crusades:Mob,crusades:AFl,3,0,ICON_ADVANCE_COMBINED_ARMS,ADVANCE_COMBINED_ARMS_GAMEPLAY,ADVANCE_COMBINED_ARMS_HISTORICAL,ADVANCE_COMBINED_ARMS_PREREQ,ADVANCE_COMBINED_ARMS_STATISTICS,ADVANCE_COMBINED_ARMS_PREREQ,crusades
14,Combustion,crusades:Cmb,crusades:Ref,crusades:Exp,2,4,ICON_ADVANCE_COMBUSTION,ADVANCE_COMBUSTION_GAMEPLAY,ADVANCE_COMBUSTION_HISTORICAL,ADVANCE_COMBUSTION_PREREQ,ADVANCE_COMBUSTION_STATISTICS,ADVANCE_COMBUSTION_PREREQ,crusades
19,The Corporation,crusades:Cor,crusades:Ind,crusades:Eco,2,1,ICON_ADVANCE_THE_CORPORATION,ADVANCE_THE_CORPORATION_GAMEPLAY,ADVANCE_THE_CORPORATION_HISTORICAL,ADVANCE_THE_CORPORATION_PREREQ,ADVANCE_THE_CORPORATION_STATISTICS,ADVANCE_THE_CORPORATION_PREREQ,crusades
25,Engineering,crusades:Eng,crusades:Whe,crusades:Cst,0,4,ICON_ADVANCE_ENGINEERING,ADVANCE_ENGINEERING_GAMEPLAY,ADVANCE_ENGINEERING_HISTORICAL,ADVANCE_ENGINEERING_PREREQ,ADVANCE_ENGINEERING_STATISTICS,ADVANCE_ENGINEERING_PREREQ,crusades
26,Environmentalism,crusades:Env,crusades:Rec,crusades:SFl,3,2,ICON_ADVANCE_ENVIRONMENTALISM,ADVANCE_ENVIRONMENTALISM_GAMEPLAY,ADVANCE_ENVIRONMENTALISM_HISTORICAL,ADVANCE_ENVIRONMENTALISM_PREREQ,ADVANCE_ENVIRONMENTALISM_STATISTICS,ADVANCE_ENVIRONMENTALISM_PREREQ,crusades
30,Flight,crusades:Fli,crusades:Cmb,crusades:ToG,2,4,ICON_ADVANCE_FLIGHT,ADVANCE_FLIGHT_GAMEPLAY,ADVANCE_FLIGHT_HISTORICAL,ADVANCE_FLIGHT_PREREQ,ADVANCE_FLIGHT_STATISTICS,ADVANCE_FLIGHT_PREREQ,crusades
34,Guerrilla Warfare,crusades:Gue,crusades:Cmn,crusades:Tac,3,0,ICON_ADVANCE_GUERRILLA_WARFARE,ADVANCE_GUERRILLA_WARFARE_GAMEPLAY,ADVANCE_GUERRILLA_WARFARE_HISTORICAL,ADVANCE_GUERRILLA_WARFARE_PREREQ,ADVANCE_GUERRILLA_WARFARE_STATISTICS,ADVANCE_GUERRILLA_WARFARE_PREREQ,crusades
37,Industrialization,crusades:Ind,crusades:RR,crusades:Ban,2,1,ICON_ADVANCE_INDUSTRIALIZATION,ADVANCE_INDUSTRIALIZATION_GAMEPLAY,ADVANCE_INDUSTRIALIZATION_HISTORICAL,ADVANCE_INDUSTRIALIZATION_PREREQ,ADVANCE_INDUSTRIALIZATION_STATISTICS,ADVANCE_INDUSTRIALIZATION_PREREQ,crusades
38,Invention,crusades:Inv,crusades:Eng,crusades:Lit,1,4,ICON_ADVANCE_INVENTION,ADVANCE_INVENTION_GAMEPLAY,ADVANCE_INVENTION_HISTORICAL,ADVANCE_INVENTION_PREREQ,ADVANCE_INVENTION_STATISTICS,ADVANCE_INVENTION_PREREQ,crusades
40,Labor Union,crusades:Lab,crusades:MP,crusades:Gue,3,2,ICON_ADVANCE_LABOR_UNION,ADVANCE_LABOR_UNION_GAMEPLAY,ADVANCE_LABOR_UNION_HISTORICAL,ADVANCE_LABOR_UNION_PREREQ,ADVANCE_LABOR_UNION_STATISTICS,ADVANCE_LABOR_UNION_PREREQ,crusades
44,Machine Tools,crusades:Too,crusades:Stl,crusades:Tac,2,4,ICON_ADVANCE_MACHINE_TOOLS,ADVANCE_MACHINE_TOOLS_GAMEPLAY,ADVANCE_MACHINE_TOOLS_HISTORICAL,ADVANCE_MACHINE_TOOLS_PREREQ,ADVANCE_MACHINE_TOOLS_STATISTICS,ADVANCE_MACHINE_TOOLS_PREREQ,crusades
45,Magnetism,crusades:Mag,crusades:Phy,crusades:Iro,1,3,ICON_ADVANCE_MAGNETISM,ADVANCE_MAGNETISM_GAMEPLAY,ADVANCE_MAGNETISM_HISTORICAL,ADVANCE_MAGNETISM_PREREQ,ADVANCE_MAGNETISM_STATISTICS,ADVANCE_MAGNETISM_PREREQ,crusades
52,Miniaturization,crusades:Min,crusades:Too,crusades:E2,3,4,ICON_ADVANCE_MINIATURIZATION,ADVANCE_MINIATURIZATION_GAMEPLAY,ADVANCE_MINIATURIZATION_HISTORICAL,ADVANCE_MINIATURIZATION_PREREQ,ADVANCE_MINIATURIZATION_STATISTICS,ADVANCE_MINIATURIZATION_PREREQ,crusades
53,Mobile Warfare,crusades:Mob,crusades:Aut,crusades:Tac,3,0,ICON_ADVANCE_MOBILE_WARFARE,ADVANCE_MOBILE_WARFARE_GAMEPLAY,ADVANCE_MOBILE_WARFARE_HISTORICAL,ADVANCE_MOBILE_WARFARE_PREREQ,ADVANCE_MOBILE_WARFARE_STATISTICS,ADVANCE_MOBILE_WARFARE_PREREQ,crusades
55,Monotheism,crusades:MT,crusades:Phi,crusades:PT,1,2,ICON_ADVANCE_MONOTHEISM,ADVANCE_MONOTHEISM_GAMEPLAY,ADVANCE_MONOTHEISM_HISTORICAL,ADVANCE_MONOTHEISM_PREREQ,ADVANCE_MONOTHEISM_STATISTICS,ADVANCE_MONOTHEISM_PREREQ,crusades
66,Radio,crusades:Rad,crusades:Fli,crusades:E1,3,4,ICON_ADVANCE_RADIO,ADVANCE_RADIO_GAMEPLAY,ADVANCE_RADIO_HISTORICAL,ADVANCE_RADIO_PREREQ,ADVANCE_RADIO_STATISTICS,ADVANCE_RADIO_PREREQ,crusades
68,Recycling,crusades:Rec,crusades:MP,crusades:Dem,3,2,ICON_ADVANCE_RECYCLING,ADVANCE_RECYCLING_GAMEPLAY,ADVANCE_RECYCLING_HISTORICAL,ADVANCE_RECYCLING_PREREQ,ADVANCE_RECYCLING_STATISTICS,ADVANCE_RECYCLING_PREREQ,crusades
69,Refining,crusades:Ref,crusades:Che,crusades:Cor,2,4,ICON_ADVANCE_REFINING,ADVANCE_REFINING_GAMEPLAY,ADVANCE_REFINING_HISTORICAL,ADVANCE_REFINING_PREREQ,ADVANCE_REFINING_STATISTICS,ADVANCE_REFINING_PREREQ,crusades
73,Rocketry,crusades:Roc,crusades:AFl,crusades:E2,3,0,ICON_ADVANCE_ROCKETRY,ADVANCE_ROCKETRY_GAMEPLAY,ADVANCE_ROCKETRY_HISTORICAL,ADVANCE_ROCKETRY_PREREQ,ADVANCE_ROCKETRY_STATISTICS,ADVANCE_ROCKETRY_PREREQ,crusades
78,Steam Engine,crusades:SE,crusades:Phy,crusades:Inv,2,3,ICON_ADVANCE_STEAM_ENGINE,ADVANCE_STEAM_ENGINE_GAMEPLAY,ADVANCE_STEAM_ENGINE_HISTORICAL,ADVANCE_STEAM_ENGINE_PREREQ,ADVANCE_STEAM_ENGINE_STATISTICS,ADVANCE_STEAM_ENGINE_PREREQ,crusades
79,Steel,crusades:Stl,crusades:E1,crusades:Ind,2,4,ICON_ADVANCE_STEEL,ADVANCE_STEEL_GAMEPLAY,ADVANCE_STEEL_HISTORICAL,ADVANCE_STEEL_PREREQ,ADVANCE_STEEL_STATISTICS,ADVANCE_STEEL_PREREQ,crusades
80,Superconductor,crusades:Sup,crusades:Pla,crusades:Las,3,3,ICON_ADVANCE_SUPERCONDUCTOR,ADVANCE_SUPERCONDUCTOR_GAMEPLAY,ADVANCE_SUPERCONDUCTOR_HISTORICAL,ADVANCE_SUPERCONDUCTOR_PREREQ,ADVANCE_SUPERCONDUCTOR_STATISTICS,ADVANCE_SUPERCONDUCTOR_PREREQ,crusades
90,The Holy Lance,crusades:U1,crusades:Fun,crusades:Mys,0,0,ICON_ADVANCE_THE_HOLY_LANCE,ADVANCE_THE_HOLY_LANCE_GAMEPLAY,ADVANCE_THE_HOLY_LANCE_HISTORICAL,ADVANCE_THE_HOLY_LANCE_PREREQ,ADVANCE_THE_HOLY_LANCE_STATISTICS,ADVANCE_THE_HOLY_LANCE_PREREQ,crusades
91,The True Cross,crusades:U2,crusades:Ast,crusades:Mys,0,0,ICON_ADVANCE_THE_TRUE_CROSS,ADVANCE_THE_TRUE_CROSS_GAMEPLAY,ADVANCE_THE_TRUE_CROSS_HISTORICAL,ADVANCE_THE_TRUE_CROSS_PREREQ,ADVANCE_THE_TRUE_CROSS_STATISTICS,ADVANCE_THE_TRUE_CROSS_PREREQ,crusades
92,User Def Tech C,crusades:U3,no,no,0,0,ICON_ADVANCE_USER_DEF_TECH_C,ADVANCE_USER_DEF_TECH_C_GAMEPLAY,ADVANCE_USER_DEF_TECH_C_HISTORICAL,ADVANCE_USER_DEF_TECH_C_PREREQ,ADVANCE_USER_DEF_TECH_C_STATISTICS,ADVANCE_USER_DEF_TECH_C_PREREQ,crusades
5,Age of Discovery,cradle:ADVANCE_AGE_OF_DISCOVERY,cradle:ADVANCE_ASTROLABE,cradle:ADVANCE_CANNON_MAKING,3,0,ICON_ADVANCE_AGE_OF_DISCOVERY,ADVANCE_AGE_OF_DISCOVERY_GAMEPLAY,ADVANCE_AGE_OF_DISCOVERY_HISTORICAL,ADVANCE_AGE_OF_DISCOVERY_PREREQ,ADVANCE_AGE_OF_DISCOVERY_STATISTICS,ADVANCE_AGE_OF_DISCOVERY_STATISTICS,cradle
6,Age of Reason,cradle:ADVANCE_AGE_OF_REASON,cradle:ADVANCE_VERNACULAR_PROSE,cradle:ADVANCE_NATIONALISM,3,0,ICON_ADVANCE_AGE_OF_REASON,ADVANCE_AGE_OF_REASON_GAMEPLAY,ADVANCE_AGE_OF_REASON_HISTORICAL,ADVANCE_AGE_OF_REASON_PREREQ,ADVANCE_AGE_OF_REASON_STATISTICS,ADVANCE_AGE_OF_REASON_STATISTICS,cradle
7,Agricultural Revolution,cradle:ADVANCE_AGRICULTURAL_REVOLUTION,cradle:ADVANCE_LATIFUNDIA,cradle:ADVANCE_CHEMISTRY,3,0,ICON_ADVANCE_AGRICULTURAL_REVOLUTION,ADVANCE_AGRICULTURAL_REVOLUTION_GAMEPLAY,ADVANCE_AGRICULTURAL_REVOLUTION_HISTORICAL,ADVANCE_AGRICULTURAL_REVOLUTION_PREREQ,ADVANCE_AGRICULTURAL_REVOLUTION_STATISTICS,ADVANCE_AGRICULTURAL_REVOLUTION_STATISTICS,cradle
8,Agriculture,cradle:ADVANCE_AGRICULTURE,nil,nil,0,0,ICON_ADVANCE_AGRICULTURE,ADVANCE_AGRICULTURE_GAMEPLAY,ADVANCE_AGRICULTURE_HISTORICAL,ADVANCE_AGRICULTURE_PREREQ,ADVANCE_AGRICULTURE_STATISTICS,ADVANCE_AGRICULTURE_STATISTICS,cradle
10,Applied Math,cradle:ADVANCE_APPLIED_MATH,cradle:ADVANCE_ASTRONOMY,cradle:ADVANCE_BRICK_MAKING,0,0,ICON_ADVANCE_APPLIED_MATH,ADVANCE_APPLIED_MATH_GAMEPLAY,ADVANCE_APPLIED_MATH_HISTORICAL,ADVANCE_APPLIED_MATH_PREREQ,ADVANCE_APPLIED_MATH_STATISTICS,ADVANCE_APPLIED_MATH_STATISTICS,cradle
11,Aqueducts,cradle:ADVANCE_AQUEDUCTS,cradle:ADVANCE_WATER_LIFTS,cradle:ADVANCE_MASONRY,1,0,ICON_ADVANCE_AQUEDUCTS,ADVANCE_AQUEDUCTS_GAMEPLAY,ADVANCE_AQUEDUCTS_HISTORICAL,ADVANCE_AQUEDUCTS_PREREQ,ADVANCE_AQUEDUCTS_STATISTICS,ADVANCE_AQUEDUCTS_STATISTICS,cradle
12,Archery,cradle:ADVANCE_ARCHERY,cradle:ADVANCE_PROJECTILE_WEAPONS,cradle:ADVANCE_BRONZE_WORKING,1,0,ICON_ADVANCE_ARCHERY,ADVANCE_ARCHERY_GAMEPLAY,ADVANCE_ARCHERY_HISTORICAL,ADVANCE_ARCHERY_PREREQ,ADVANCE_ARCHERY_STATISTICS,ADVANCE_ARCHERY_STATISTICS,cradle
13,Architecture,cradle:ADVANCE_ARCHITECTURE,cradle:ADVANCE_APPLIED_MATH,cradle:ADVANCE_BRICK_MAKING,0,0,ICON_ADVANCE_ARCHITECTURE,ADVANCE_ARCHITECTURE_GAMEPLAY,ADVANCE_ARCHITECTURE_HISTORICAL,ADVANCE_ARCHITECTURE_PREREQ,ADVANCE_ARCHITECTURE_STATISTICS,ADVANCE_ARCHITECTURE_STATISTICS,cradle
15,Astrolabe,cradle:ADVANCE_ASTROLABE,cradle:ADVANCE_COMPASS,cradle:ADVANCE_GUNPOWDER,2,0,ICON_ADVANCE_ASTROLABE,ADVANCE_ASTROLABE_GAMEPLAY,ADVANCE_ASTROLABE_HISTORICAL,ADVANCE_ASTROLABE_PREREQ,ADVANCE_ASTROLABE_STATISTICS,ADVANCE_ASTROLABE_STATISTICS,cradle
16,Astronomy,cradle:ADVANCE_ASTRONOMY,cradle:ADVANCE_RELIGION,nil,0,0,ICON_ADVANCE_ASTRONOMY,ADVANCE_ASTRONOMY_GAMEPLAY,ADVANCE_ASTRONOMY_HISTORICAL,ADVANCE_ASTRONOMY_PREREQ,ADVANCE_ASTRONOMY_STATISTICS,ADVANCE_ASTRONOMY_STATISTICS,cradle
17,Ballista Towers,cradle:ADVANCE_BALLISTA_TOWERS,cradle:ADVANCE_MASONRY,cradle:ADVANCE_BALLISTICS,1,0,ICON_ADVANCE_BALLISTA_TOWERS,ADVANCE_BALLISTA_TOWERS_GAMEPLAY,ADVANCE_BALLISTA_TOWERS_HISTORICAL,ADVANCE_BALLISTA_TOWERS_PREREQ,ADVANCE_BALLISTA_TOWERS_STATISTICS,ADVANCE_BALLISTA_TOWERS_STATISTICS,cradle
18,Ballistics,cradle:ADVANCE_BALLISTICS,cradle:ADVANCE_WHEEL,cradle:ADVANCE_COMPOSITE_BOW,1,0,ICON_ADVANCE_BALLISTICS,ADVANCE_BALLISTICS_GAMEPLAY,ADVANCE_BALLISTICS_HISTORICAL,ADVANCE_BALLISTICS_PREREQ,ADVANCE_BALLISTICS_STATISTICS,ADVANCE_BALLISTICS_STATISTICS,cradle
20,Barracks,cradle:ADVANCE_BARRACKS,cradle:ADVANCE_BRONZE_WORKING,cradle:ADVANCE_PHILOSOPHY,1,0,ICON_ADVANCE_BARRACKS,ADVANCE_BARRACKS_GAMEPLAY,ADVANCE_BARRACKS_HISTORICAL,ADVANCE_BARRACKS_PREREQ,ADVANCE_BARRACKS_STATISTICS,ADVANCE_BARRACKS_STATISTICS,cradle
21,Biological Warfare,cradle:ADVANCE_BIO_WARFARE,cradle:ADVANCE_MEDICINE,cradle:ADVANCE_GLOBAL_ECONOMICS,5,0,ICON_ADVANCE_BIO_WARFARE,ADVANCE_BIO_WARFARE_GAMEPLAY,ADVANCE_BIO_WARFARE_HISTORICAL,ADVANCE_BIO_WARFARE_PREREQ,ADVANCE_BIO_WARFARE_STATISTICS,ADVANCE_BIO_WARFARE_STATISTICS,cradle
22,Brick Making,cradle:ADVANCE_BRICK_MAKING,cradle:ADVANCE_STONE_WORKING,cradle:ADVANCE_SLAVE_LABOR,0,0,ICON_ADVANCE_BRICK_MAKING,ADVANCE_BRICK_MAKING_GAMEPLAY,ADVANCE_BRICK_MAKING_HISTORICAL,ADVANCE_BRICK_MAKING_PREREQ,ADVANCE_BRICK_MAKING_STATISTICS,ADVANCE_BRICK_MAKING_STATISTICS,cradle
