lane,code,advance
prereq,aom:ADVANCE_MASS_MEDIA,ADVANCE_MASS_MEDIA
unit,aom:ADVANCE_MASS_MEDIA,ADVANCE_MASS_MEDIA
prereq,aom:ADVANCE_MASS_PRODUCTION,ADVANCE_MASS_PRODUCTION
unit,aom:ADVANCE_MASS_PRODUCTION,ADVANCE_MASS_PRODUCTION
prereq,aom:ADVANCE_MASS_TRANSIT,ADVANCE_MASS_TRANSIT
unit,aom:ADVANCE_MASS_TRANSIT,ADVANCE_MASS_TRANSIT
prereq,aom:ADVANCE_MEDICINE,ADVANCE_MODERN_MEDICINE
unit,aom:ADVANCE_MEDICINE,ADVANCE_MODERN_MEDICINE
prereq,aom:ADVANCE_MODERN_METALLURGY,ADVANCE_MODERN_METALLURGY
unit,aom:ADVANCE_MODERN_METALLURGY,ADVANCE_MODERN_METALLURGY
prereq,aom:ADVANCE_MONARCHY,ADVANCE_MONARCHY
unit,aom:ADVANCE_MONARCHY,ADVANCE_MONARCHY
prereq,aom:ADVANCE_NANO_ASSEMBLY,ADVANCE_NANO_ASSEMBLY
unit,aom:ADVANCE_NANO_ASSEMBLY,ADVANCE_NANO_ASSEMBLY
prereq,aom:ADVANCE_NANO_MACHINES,ADVANCE_NANO_MACHINES
unit,aom:ADVANCE_NANO_MACHINES,ADVANCE_NANO_MACHINES
prereq,aom:ADVANCE_NANO_WARFARE,ADVANCE_NANO_WARFARE
unit,aom:ADVANCE_NANO_WARFARE,ADVANCE_NANO_WARFARE
prereq,aom:ADVANCE_NATIONALISM,ADVANCE_NATIONALISM
unit,aom:ADVANCE_NATIONALISM,ADVANCE_NATIONALISM
prereq,aom:ADVANCE_NAVAL_AVIATION,ADVANCE_NAVAL_AVIATION
unit,aom:ADVANCE_NAVAL_AVIATION,ADVANCE_NAVAL_AVIATION
prereq,aom:ADVANCE_NAVAL_TACTICS,ADVANCE_NAVAL_TACTICS
unit,aom:ADVANCE_NAVAL_TACTICS,ADVANCE_NAVAL_TACTICS
prereq,aom:ADVANCE_NEURAL_INTERFACE,ADVANCE_NEURAL_INTERFACE
unit,aom:ADVANCE_NEURAL_INTERFACE,ADVANCE_NEURAL_INTERFACE
prereq,aom:ADVANCE_NEURAL_REPROGRAMMING,ADVANCE_NEURAL_REPROGRAMMING
unit,aom:ADVANCE_NEURAL_REPROGRAMMING,ADVANCE_NEURAL_REPROGRAMMING
prereq,aom:ADVANCE_NUCLEAR_POWER,ADVANCE_NUCLEAR_POWER
unit,aom:ADVANCE_NUCLEAR_POWER,ADVANCE_NUCLEAR_POWER
prereq,aom:ADVANCE_OCEAN_FARING,ADVANCE_OCEAN_FARING
unit,aom:ADVANCE_OCEAN_FARING,ADVANCE_OCEAN_FARING
prereq,aom:ADVANCE_OIL_REFINING,ADVANCE_OIL_REFINING
unit,aom:ADVANCE_OIL_REFINING,ADVANCE_OIL_REFINING
prereq,aom:ADVANCE_OPTICS,ADVANCE_OPTICS
unit,aom:ADVANCE_OPTICS,ADVANCE_OPTICS
prereq,aom:ADVANCE_PHARMACEUTICALS,ADVANCE_PHARMACEUTICALS
unit,aom:ADVANCE_PHARMACEUTICALS,ADVANCE_PHARMACEUTICALS
prereq,aom:ADVANCE_PHILOSOPHY,ADVANCE_PHILOSOPHY
unit,aom:ADVANCE_PHILOSOPHY,ADVANCE_PHILOSOPHY
prereq,aom:ADVANCE_PHYSICS,ADVANCE_PHYSICS
unit,aom:ADVANCE_PHYSICS,ADVANCE_PHYSICS
prereq,aom:ADVANCE_PLASMA_WEAPONRY,ADVANCE_PLASMA_WEAPONRY
unit,aom:ADVANCE_PLASMA_WEAPONRY,ADVANCE_PLASMA_WEAPONRY
prereq,aom:ADVANCE_PRINTING_PRESS,ADVANCE_PRINTING_PRESS
unit,aom:ADVANCE_PRINTING_PRESS,ADVANCE_PRINTING_PRESS
prereq,aom:ADVANCE_QUANTUM_MECHANICS,ADVANCE_QUANTUM_PHYSICS
unit,aom:ADVANCE_QUANTUM_MECHANICS,ADVANCE_QUANTUM_PHYSICS
prereq,aom:ADVANCE_RADAR,ADVANCE_RADAR
unit,aom:ADVANCE_RADAR,ADVANCE_RADAR
prereq,aom:ADVANCE_RAILROAD,ADVANCE_RAILROAD
unit,aom:ADVANCE_RAILROAD,ADVANCE_RAILROAD
prereq,aom:ADVANCE_RELIGION,ADVANCE_RELIGION
unit,aom:ADVANCE_RELIGION,ADVANCE_RELIGION
prereq,aom:ADVANCE_ROBOTICS,ADVANCE_ROBOTICS
unit,aom:ADVANCE_ROBOTICS,ADVANCE_ROBOTICS
prereq,aom:ADVANCE_SHIP_BUILDING,ADVANCE_SHIPBUILDING
unit,aom:ADVANCE_SHIP_BUILDING,ADVANCE_SHIPBUILDING
prereq,aom:ADVANCE_SLAVE_LABOR,ADVANCE_SLAVE_LABOR
unit,aom:ADVANCE_SLAVE_LABOR,ADVANCE_SLAVE_LABOR
prereq,aom:ADVANCE_SMART_MATERIALS,ADVANCE_SMART_MATERIALS
unit,aom:ADVANCE_SMART_MATERIALS,ADVANCE_SMART_MATERIALS
prereq,aom:ADVANCE_SPACE_FLIGHT,ADVANCE_SPACE_FLIGHT
unit,aom:ADVANCE_SPACE_FLIGHT,ADVANCE_SPACE_FLIGHT
prereq,aom:ADVANCE_STONE_WORKING,ADVANCE_STONE_WORKING
unit,aom:ADVANCE_STONE_WORKING,ADVANCE_STONE_WORKING
prereq,aom:ADVANCE_SUBNEURAL_ADS,ADVANCE_SUBNEURAL_AD
unit,aom:ADVANCE_SUBNEURAL_ADS,ADVANCE_SUBNEURAL_AD
prereq,aom:ADVANCE_SUPERSONIC_FLIGHT,ADVANCE_SUPERSONIC_FLIGHT
unit,aom:ADVANCE_SUPERSONIC_FLIGHT,ADVANCE_SUPERSONIC_FLIGHT
prereq,aom:ADVANCE_TANK_WARFARE,ADVANCE_TANK_WARFARE
unit,aom:ADVANCE_TANK_WARFARE,ADVANCE_TANK_WARFARE
prereq,aom:ADVANCE_TECHNOCRACY,ADVANCE_TECHNOCRACY
unit,aom:ADVANCE_TECHNOCRACY,ADVANCE_TECHNOCRACY
prereq,aom:ADVANCE_THEOLOGY,ADVANCE_THEOLOGY
unit,aom:ADVANCE_THEOLOGY,ADVANCE_THEOLOGY
prereq,aom:ADVANCE_TOOLMAKING,ADVANCE_TOOLMAKING
unit,aom:ADVANCE_TOOLMAKING,ADVANCE_TOOLMAKING
prereq,aom:ADVANCE_TRADE,ADVANCE_TRADE
unit,aom:ADVANCE_TRADE,ADVANCE_TRADE
prereq,aom:ADVANCE_ULTRAPRESSURE_MACHINERY,ADVANCE_ULTRAPRESSURE_MACHINES
unit,aom:ADVANCE_ULTRAPRESSURE_MACHINERY,ADVANCE_ULTRAPRESSURE_MACHINES
prereq,aom:ADVANCE_UNIFIED_PHYSICS,ADVANCE_UNIFIED_PHYSICS
unit,aom:ADVANCE_UNIFIED_PHYSICS,ADVANCE_UNIFIED_PHYSICS
prereq,aom:ADVANCE_VERTICAL_FLIGHT_AIRCRAFT,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT
unit,aom:ADVANCE_VERTICAL_FLIGHT_AIRCRAFT,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT
prereq,aom:ADVANCE_VIRTUAL_DEMOCRACY,ADVANCE_VIRTUAL_DEMOCRACY
unit,aom:ADVANCE_VIRTUAL_DEMOCRACY,ADVANCE_VIRTUAL_DEMOCRACY
prereq,aom:ADVANCE_WRITING,ADVANCE_WRITING
unit,aom:ADVANCE_WRITING,ADVANCE_WRITING
prereq,aom:ADVANCE_ANIMAL_HUSBANDRY,ADVANCE_ANIMAL_HUSBANDRY
unit,aom:ADVANCE_ANIMAL_HUSBANDRY,ADVANCE_ANIMAL_HUSBANDRY
prereq,aom:ADVANCE_APPLIED_MATH,ADVANCE_APPLIED_MATH
unit,aom:ADVANCE_APPLIED_MATH,ADVANCE_APPLIED_MATH
prereq,aom:ADVANCE_AQUEDUCTS,ADVANCE_AQUEDUCTS
unit,aom:ADVANCE_AQUEDUCTS,ADVANCE_AQUEDUCTS
prereq,aom:ADVANCE_ARCHERY,ADVANCE_ARCHERY
unit,aom:ADVANCE_ARCHERY,ADVANCE_ARCHERY
prereq,aom:ADVANCE_ARCHITECTURE,ADVANCE_ARCHITECTURE
unit,aom:ADVANCE_ARCHITECTURE,ADVANCE_ARCHITECTURE
prereq,aom:ADVANCE_ARISTOCRACY,ADVANCE_ARISTOCRACY
unit,aom:ADVANCE_ARISTOCRACY,ADVANCE_ARISTOCRACY
prereq,aom:ADVANCE_ARTILLERY_ARMY,ADVANCE_ARTILLERY_ARMY
unit,aom:ADVANCE_ARTILLERY_ARMY,ADVANCE_ARTILLERY_ARMY
prereq,aom:ADVANCE_ASTROLABE,ADVANCE_ASTROLABE
unit,aom:ADVANCE_ASTROLABE,ADVANCE_ASTROLABE
prereq,aom:ADVANCE_ASTRONOMY,ADVANCE_ASTRONOMY
unit,aom:ADVANCE_ASTRONOMY,ADVANCE_ASTRONOMY
prereq,aom:ADVANCE_BALLISTA_TOWERS,ADVANCE_BALLISTA_TOWERS
unit,aom:ADVANCE_BALLISTA_TOWERS,ADVANCE_BALLISTA_TOWERS
prereq,aom:ADVANCE_BARRACKS,ADVANCE_BARRACKS
unit,aom:ADVANCE_BARRACKS,ADVANCE_BARRACKS
prereq,aom:ADVANCE_BLACK_SMITH,ADVANCE_BLACK_SMITH
unit,aom:ADVANCE_BLACK_SMITH,ADVANCE_BLACK_SMITH
prereq,aom:ADVANCE_BLITZKRIEG,ADVANCE_BLITZKRIEG
unit,aom:ADVANCE_BLITZKRIEG,ADVANCE_BLITZKRIEG
prereq,aom:ADVANCE_BOMBER_COMMAND,ADVANCE_BOMBER_COMMAND
unit,aom:ADVANCE_BOMBER_COMMAND,ADVANCE_BOMBER_COMMAND
prereq,aom:ADVANCE_BRICK_MAKING,ADVANCE_BRICK_MAKING
unit,aom:ADVANCE_BRICK_MAKING,ADVANCE_BRICK_MAKING
prereq,aom:ADVANCE_CALIPHATE,ADVANCE_CALIPHATE
unit,aom:ADVANCE_CALIPHATE,ADVANCE_CALIPHATE
prereq,aom:ADVANCE_CEREMONIAL_BURIAL,ADVANCE_CEREMONIAL_BURIAL
unit,aom:ADVANCE_CEREMONIAL_BURIAL,ADVANCE_CEREMONIAL_BURIAL
prereq,aom:ADVANCE_CHAIN_MAIL,ADVANCE_CHAIN_MAIL
unit,aom:ADVANCE_CHAIN_MAIL,ADVANCE_CHAIN_MAIL
prereq,aom:ADVANCE_CHARIOTS,ADVANCE_CHARIOTS
unit,aom:ADVANCE_CHARIOTS,ADVANCE_CHARIOTS
prereq,aom:ADVANCE_CHIVALRY,ADVANCE_CHIVALRY
unit,aom:ADVANCE_CHIVALRY,ADVANCE_CHIVALRY
prereq,aom:ADVANCE_CHRISTIANITY,ADVANCE_CHRISTIANITY
unit,aom:ADVANCE_CHRISTIANITY,ADVANCE_CHRISTIANITY
prereq,aom:ADVANCE_CHRONOMETER,ADVANCE_CHRONOMETER
unit,aom:ADVANCE_CHRONOMETER,ADVANCE_CHRONOMETER
prereq,aom:ADVANCE_CITIZENSHIP,ADVANCE_CITIZENSHIP
unit,aom:ADVANCE_CITIZENSHIP,ADVANCE_CITIZENSHIP
prereq,aom:ADVANCE_CITY_STATE,ADVANCE_CITY_STATE
unit,aom:ADVANCE_CITY_STATE,ADVANCE_CITY_STATE
prereq,aom:ADVANCE_CIVIC_ENGINEERING,ADVANCE_CIVIC_ENGINEERING
unit,aom:ADVANCE_CIVIC_ENGINEERING,ADVANCE_CIVIC_ENGINEERING
prereq,aom:ADVANCE_COMPASS,ADVANCE_COMPASS
unit,aom:ADVANCE_COMPASS,ADVANCE_COMPASS
prereq,aom:ADVANCE_COMPOSITE_BOW,ADVANCE_COMPOSITE_BOW
unit,aom:ADVANCE_COMPOSITE_BOW,ADVANCE_COMPOSITE_BOW
prereq,aom:ADVANCE_COPPER_SMELTING,ADVANCE_COPPER_SMELTING
unit,aom:ADVANCE_COPPER_SMELTING,ADVANCE_COPPER_SMELTING
prereq,aom:ADVANCE_COSMOLOGY,ADVANCE_COSMOLOGY
unit,aom:ADVANCE_COSMOLOGY,ADVANCE_COSMOLOGY
prereq,aom:ADVANCE_CROSSBOW,ADVANCE_CROSSBOW
unit,aom:ADVANCE_CROSSBOW,ADVANCE_CROSSBOW
prereq,aom:ADVANCE_CURRENCY,ADVANCE_CURRENCY
unit,aom:ADVANCE_CURRENCY,ADVANCE_CURRENCY
prereq,aom:ADVANCE_DARK_AGES,ADVANCE_DARK_AGES
unit,aom:ADVANCE_DARK_AGES,ADVANCE_DARK_AGES
prereq,aom:ADVANCE_DIAGONAL_BRACE,ADVANCE_DIAGONAL_BRACE
unit,aom:ADVANCE_DIAGONAL_BRACE,ADVANCE_DIAGONAL_BRACE
prereq,aom:ADVANCE_DICTATORSHIP,ADVANCE_DICTATORSHIP
unit,aom:ADVANCE_DICTATORSHIP,ADVANCE_DICTATORSHIP
prereq,aom:ADVANCE_DOMESTICATION,ADVANCE_DOMESTICATION
unit,aom:ADVANCE_DOMESTICATION,ADVANCE_DOMESTICATION
prereq,aom:ADVANCE_DYNASTIC_EMPIRE,ADVANCE_DYNASTIC_EMPIRE
unit,aom:ADVANCE_DYNASTIC_EMPIRE,ADVANCE_DYNASTIC_EMPIRE
prereq,aom:ADVANCE_DYNASTY,ADVANCE_DYNASTY
unit,aom:ADVANCE_DYNASTY,ADVANCE_DYNASTY
prereq,aom:ADVANCE_ETHICS,ADVANCE_ETHICS
unit,aom:ADVANCE_ETHICS,ADVANCE_ETHICS
prereq,aom:ADVANCE_FIBRE_OPTICS,ADVANCE_FIBRE_OPTICS
unit,aom:ADVANCE_FIBRE_OPTICS,ADVANCE_FIBRE_OPTICS
prereq,aom:ADVANCE_FLIGHT,ADVANCE_FLIGHT
unit,aom:ADVANCE_FLIGHT,ADVANCE_FLIGHT
prereq,aom:ADVANCE_FLINTLOCK,ADVANCE_FLINTLOCK
unit,aom:ADVANCE_FLINTLOCK,ADVANCE_FLINTLOCK
prereq,aom:ADVANCE_GOTHIC_ARCHITECTURE,ADVANCE_GOTHIC_ARCHITECTURE
unit,aom:ADVANCE_GOTHIC_ARCHITECTURE,ADVANCE_GOTHIC_ARCHITECTURE
prereq,aom:ADVANCE_GRANARIES,ADVANCE_GRANARIES
unit,aom:ADVANCE_GRANARIES,ADVANCE_GRANARIES
prereq,aom:ADVANCE_GREEK_FIRE,ADVANCE_GREEK_FIRE
unit,aom:ADVANCE_GREEK_FIRE,ADVANCE_GREEK_FIRE
prereq,aom:ADVANCE_HERBALISM,ADVANCE_HERBALISM
unit,aom:ADVANCE_HERBALISM,ADVANCE_HERBALISM
prereq,aom:ADVANCE_HIPPOCRATIC_SCHOOL,ADVANCE_HIPPOCRATIC_SCHOOL
unit,aom:ADVANCE_HIPPOCRATIC_SCHOOL,ADVANCE_HIPPOCRATIC_SCHOOL
prereq,aom:ADVANCE_HORSE_ARMOR,ADVANCE_HORSE_ARMOR
unit,aom:ADVANCE_HORSE_ARMOR,ADVANCE_HORSE_ARMOR
prereq,aom:ADVANCE_IRON_CASTING,ADVANCE_IRON_CASTING
unit,aom:ADVANCE_IRON_CASTING,ADVANCE_IRON_CASTING
prereq,aom:ADVANCE_ISLAM,ADVANCE_ISLAM
unit,aom:ADVANCE_ISLAM,ADVANCE_ISLAM
prereq,aom:ADVANCE_JOINERY,ADVANCE_JOINERY
unit,aom:ADVANCE_JOINERY,ADVANCE_JOINERY
prereq,aom:ADVANCE_LIBERALISM,ADVANCE_LIBERALISM
unit,aom:ADVANCE_LIBERALISM,ADVANCE_LIBERALISM
prereq,aom:ADVANCE_LOOM,ADVANCE_LOOM
unit,aom:ADVANCE_LOOM,ADVANCE_LOOM
prereq,aom:ADVANCE_MACHINE_TOOLS,ADVANCE_MACHINE_TOOLS
unit,aom:ADVANCE_MACHINE_TOOLS,ADVANCE_MACHINE_TOOLS
prereq,aom:ADVANCE_MAP_MAKING,ADVANCE_MAP_MAKING
unit,aom:ADVANCE_MAP_MAKING,ADVANCE_MAP_MAKING
prereq,aom:ADVANCE_MECHANICAL_CLOCK,ADVANCE_MECHANICAL_CLOCK
unit,aom:ADVANCE_MECHANICAL_CLOCK,ADVANCE_MECHANICAL_CLOCK
prereq,aom:ADVANCE_METAL_WORKING,ADVANCE_METAL_WORKING
unit,aom:ADVANCE_METAL_WORKING,ADVANCE_METAL_WORKING
prereq,aom:ADVANCE_MIGRATION,ADVANCE_MIGRATION
unit,aom:ADVANCE_MIGRATION,ADVANCE_MIGRATION
prereq,aom:ADVANCE_MILITARY_TRADITION,ADVANCE_MILITARY_TRADITION
unit,aom:ADVANCE_MILITARY_TRADITION,ADVANCE_MILITARY_TRADITION
prereq,aom:ADVANCE_MILLS,ADVANCE_MILLS
unit,aom:ADVANCE_MILLS,ADVANCE_MILLS
prereq,aom:ADVANCE_MINING,ADVANCE_MINING
unit,aom:ADVANCE_MINING,ADVANCE_MINING
prereq,aom:ADVANCE_MOBILE_TACTICS,ADVANCE_MOBILE_TACTICS
unit,aom:ADVANCE_MOBILE_TACTICS,ADVANCE_MOBILE_TACTICS
prereq,aom:ADVANCE_MOBILE_WARFARE,ADVANCE_MOBILE_WARFARE
unit,aom:ADVANCE_MOBILE_WARFARE,ADVANCE_MOBILE_WARFARE
prereq,aom:ADVANCE_MONOTHEISM,ADVANCE_MONOTHEISM
unit,aom:ADVANCE_MONOTHEISM,ADVANCE_MONOTHEISM
prereq,aom:ADVANCE_OLIGARCHY,ADVANCE_OLIGARCHY
unit,aom:ADVANCE_OLIGARCHY,ADVANCE_OLIGARCHY
prereq,aom:ADVANCE_PAPER,ADVANCE_PAPER
unit,aom:ADVANCE_PAPER,ADVANCE_PAPER
prereq,aom:ADVANCE_PERSPECTIVE,ADVANCE_PERSPECTIVE
unit,aom:ADVANCE_PERSPECTIVE,ADVANCE_PERSPECTIVE
prereq,aom:ADVANCE_PLATE_ARMOUR,ADVANCE_PLATE_ARMOUR
unit,aom:ADVANCE_PLATE_ARMOUR,ADVANCE_PLATE_ARMOUR
prereq,aom:ADVANCE_PLOUGH,ADVANCE_PLOUGH
unit,aom:ADVANCE_PLOUGH,ADVANCE_PLOUGH
prereq,aom:ADVANCE_PLUMBING,ADVANCE_PLUMBING
unit,aom:ADVANCE_PLUMBING,ADVANCE_PLUMBING
prereq,aom:ADVANCE_POTTERY,ADVANCE_POTTERY
unit,aom:ADVANCE_POTTERY,ADVANCE_POTTERY
prereq,aom:ADVANCE_PROJECTILE_WEAPONS,ADVANCE_PROJECTILE_WEAPONS
unit,aom:ADVANCE_PROJECTILE_WEAPONS,ADVANCE_PROJECTILE_WEAPONS
prereq,aom:ADVANCE_PYTHAGORAS_THEORUM,ADVANCE_PYTHAGORAS_THEORUM
unit,aom:ADVANCE_PYTHAGORAS_THEORUM,ADVANCE_PYTHAGORAS_THEORUM
prereq,aom:ADVANCE_QUANTUM_COMPUTING,ADVANCE_QUANTUM_COMPUTING
unit,aom:ADVANCE_QUANTUM_COMPUTING,ADVANCE_QUANTUM_COMPUTING
prereq,aom:ADVANCE_REFRIGERATION,ADVANCE_REFRIGERATION
unit,aom:ADVANCE_REFRIGERATION,ADVANCE_REFRIGERATION
prereq,aom:ADVANCE_RENAISSANCE,ADVANCE_RENAISSANCE
unit,aom:ADVANCE_RENAISSANCE,ADVANCE_RENAISSANCE
prereq,aom:ADVANCE_REPLACEABLE_PARTS,ADVANCE_REPLACEABLE_PARTS
unit,aom:ADVANCE_REPLACEABLE_PARTS,ADVANCE_REPLACEABLE_PARTS
prereq,aom:ADVANCE_REPUBLIC,ADVANCE_REPUBLIC
unit,aom:ADVANCE_REPUBLIC,ADVANCE_REPUBLIC
prereq,aom:ADVANCE_SAILS,ADVANCE_SAILS
unit,aom:ADVANCE_SAILS,ADVANCE_SAILS
prereq,aom:ADVANCE_SEAMANSHIP,ADVANCE_SEAMANSHIP
unit,aom:ADVANCE_SEAMANSHIP,ADVANCE_SEAMANSHIP
prereq,aom:ADVANCE_SIEGE_WEAPONS,ADVANCE_SIEGE_WEAPONS
unit,aom:ADVANCE_SIEGE_WEAPONS,ADVANCE_SIEGE_WEAPONS
prereq,aom:ADVANCE_STEAM_POWER,ADVANCE_STEAM_POWER
unit,aom:ADVANCE_STEAM_POWER,ADVANCE_STEAM_POWER
prereq,aom:ADVANCE_STEEL,ADVANCE_STEEL
unit,aom:ADVANCE_STEEL,ADVANCE_STEEL
prereq,aom:ADVANCE_STIRRUP,ADVANCE_STIRRUP
unit,aom:ADVANCE_STIRRUP,ADVANCE_STIRRUP
prereq,aom:ADVANCE_SULTANATE,ADVANCE_SULTANATE
unit,aom:ADVANCE_SULTANATE,ADVANCE_SULTANATE
prereq,aom:ADVANCE_THEOCRACY,ADVANCE_THEOCRACY
unit,aom:ADVANCE_THEOCRACY,ADVANCE_THEOCRACY
prereq,aom:ADVANCE_THEOCRATIC_MONARCHY,ADVANCE_THEOCRATIC_MONARCHY
unit,aom:ADVANCE_THEOCRATIC_MONARCHY,ADVANCE_THEOCRATIC_MONARCHY
prereq,aom:ADVANCE_TRADE_GUILDS,ADVANCE_TRADE_GUILDS
unit,aom:ADVANCE_TRADE_GUILDS,ADVANCE_TRADE_GUILDS
prereq,aom:ADVANCE_TRIBES,ADVANCE_TRIBES
unit,aom:ADVANCE_TRIBES,ADVANCE_TRIBES
prereq,aom:ADVANCE_TRIBUNAL_EMPIRE,ADVANCE_TRIBUNAL_EMPIRE
unit,aom:ADVANCE_TRIBUNAL_EMPIRE,ADVANCE_TRIBUNAL_EMPIRE
prereq,aom:ADVANCE_VERNACULAR_PROSE,ADVANCE_VERNACULAR_PROSE
unit,aom:ADVANCE_VERNACULAR_PROSE,ADVANCE_VERNACULAR_PROSE
prereq,aom:ADVANCE_WATER_LIFTS,ADVANCE_WATER_LIFTS
unit,aom:ADVANCE_WATER_LIFTS,ADVANCE_WATER_LIFTS
prereq,aom:ADVANCE_WHEEL,ADVANCE_WHEEL
unit,aom:ADVANCE_WHEEL,ADVANCE_WHEEL
prereq,aom:ADVANCE_WOOD_WORKING,ADVANCE_WOOD_WORKING
unit,aom:ADVANCE_WOOD_WORKING,ADVANCE_WOOD_WORKING
prereq,aom:ADVANCE_YEOMANRY,ADVANCE_YEOMANRY
unit,aom:ADVANCE_YEOMANRY,ADVANCE_YEOMANRY
prereq,aom:ADVANCE_HEXTAPUL,ADVANCE_HEXTAPUL
unit,aom:ADVANCE_HEXTAPUL,ADVANCE_HEXTAPUL
prereq,aom:ADVANCE_THEOCRACYA,ADVANCE_THEOCRACYA
unit,aom:ADVANCE_THEOCRACYA,ADVANCE_THEOCRACYA
prereq,aom:ADVANCE_THEOCMONARCHY,ADVANCE_THEOCMONARCHY
unit,aom:ADVANCE_THEOCMONARCHY,ADVANCE_THEOCMONARCHY
prereq,aom:ADVANCE_CALIPHATEA,ADVANCE_CALIPHATEA
unit,aom:ADVANCE_CALIPHATEA,ADVANCE_CALIPHATEA
prereq,aom:ADVANCE_CONSTMONARCHY,ADVANCE_CONSTMONARCHY
unit,aom:ADVANCE_CONSTMONARCHY,ADVANCE_CONSTMONARCHY
prereq,aom:ADVANCE_DYNEMPIRE,ADVANCE_DYNEMPIRE
unit,aom:ADVANCE_DYNEMPIRE,ADVANCE_DYNEMPIRE
prereq,aom:ADVANCE_VASSAL_STATE,ADVANCE_VASSAL_STATE
unit,aom:ADVANCE_VASSAL_STATE,ADVANCE_VASSAL_STATE
prereq,aom:ADVANCE_ROYAL_WEDDING,ADVANCE_ROYAL_WEDDING
unit,aom:ADVANCE_ROYAL_WEDDING,ADVANCE_ROYAL_WEDDING
prereq,aom:ADVANCE_BUDDHISM,ADVANCE_BUDDHISM
unit,aom:ADVANCE_BUDDHISM,ADVANCE_BUDDHISM
prereq,aom:ADVANCE_POLYTHEISM,ADVANCE_POLYTHEISM
unit,aom:ADVANCE_POLYTHEISM,ADVANCE_POLYTHEISM
prereq,aom:ADVANCE_EXEDOUS,ADVANCE_EXEDOUS
unit,aom:ADVANCE_EXEDOUS,ADVANCE_EXEDOUS
prereq,aom:ADVANCE_TRUE_BELIEF,ADVANCE_TRUE_BELIEF
unit,aom:ADVANCE_TRUE_BELIEF,ADVANCE_TRUE_BELIEF
prereq,aom:ADVANCE_OLD_TESTAMENT,ADVANCE_OLD_TESTAMENT
unit,aom:ADVANCE_OLD_TESTAMENT,ADVANCE_OLD_TESTAMENT
prereq,lotr:ADVANCE_RADAR,ADVANCE_RADAR
unit,lotr:ADVANCE_RADAR,ADVANCE_RADAR
prereq,lotr:ADVANCE_CYBERNETICS,ADVANCE_CYBERNETICS
unit,lotr:ADVANCE_CYBERNETICS,ADVANCE_CYBERNETICS
prereq,lotr:ADVANCE_DWARVES,ADVANCE_DWARVES
unit,lotr:ADVANCE_DWARVES,ADVANCE_DWARVES
prereq,lotr:ADVANCE_ELVES,ADVANCE_ELVES
unit,lotr:ADVANCE_ELVES,ADVANCE_ELVES
prereq,lotr:ADVANCE_HOBBITS,ADVANCE_HOBBITS
unit,lotr:ADVANCE_HOBBITS,ADVANCE_HOBBITS
prereq,lotr:ADVANCE_MEN,ADVANCE_MEN
unit,lotr:ADVANCE_MEN,ADVANCE_MEN
prereq,lotr:ADVANCE_ORCS,ADVANCE_ORCS
unit,lotr:ADVANCE_ORCS,ADVANCE_ORCS
prereq,lotr:ADVANCE_GOOD,ADVANCE_GOOD
unit,lotr:ADVANCE_GOOD,ADVANCE_GOOD
prereq,lotr:ADVANCE_EVIL,ADVANCE_EVIL
unit,lotr:ADVANCE_EVIL,ADVANCE_EVIL
prereq,lotr:ADVANCE_ANGMAR,ADVANCE_ANGMAR
unit,lotr:ADVANCE_ANGMAR,ADVANCE_ANGMAR
prereq,lotr:ADVANCE_ARNOR,ADVANCE_ARNOR
unit,lotr:ADVANCE_ARNOR,ADVANCE_ARNOR
prereq,lotr:ADVANCE_EASTERLING,ADVANCE_EASTERLING
unit,lotr:ADVANCE_EASTERLING,ADVANCE_EASTERLING
prereq,lotr:ADVANCE_GONDOR,ADVANCE_GONDOR
unit,lotr:ADVANCE_GONDOR,ADVANCE_GONDOR
prereq,lotr:ADVANCE_HARADRIM,ADVANCE_HARADRIM
unit,lotr:ADVANCE_HARADRIM,ADVANCE_HARADRIM
prereq,lotr:ADVANCE_ISENGARD,ADVANCE_ISENGARD
unit,lotr:ADVANCE_ISENGARD,ADVANCE_ISENGARD
prereq,lotr:ADVANCE_MORDOR,ADVANCE_MORDOR
unit,lotr:ADVANCE_MORDOR,ADVANCE_MORDOR
prereq,lotr:ADVANCE_NORTHMEN,ADVANCE_NORTHMEN
unit,lotr:ADVANCE_NORTHMEN,ADVANCE_NORTHMEN
prereq,lotr:ADVANCE_ROHAN,ADVANCE_ROHAN
unit,lotr:ADVANCE_ROHAN,ADVANCE_ROHAN
prereq,lotr:ADVANCE_SINDAR,ADVANCE_SINDAR
unit,lotr:ADVANCE_SINDAR,ADVANCE_SINDAR
prereq,lotr:ADVANCE_AGRICULTURE,ADVANCE_AGRICULTURE
unit,lotr:ADVANCE_AGRICULTURE,ADVANCE_AGRICULTURE
prereq,lotr:ADVANCE_ALCHEMY,ADVANCE_ALCHEMY
unit,lotr:ADVANCE_ALCHEMY,ADVANCE_ALCHEMY
prereq,lotr:ADVANCE_ALCHEMY_HARADRIM,ADVANCE_ALCHEMY_HARADRIM
unit,lotr:ADVANCE_ALCHEMY_HARADRIM,ADVANCE_ALCHEMY_HARADRIM
prereq,lotr:ADVANCE_APPLIED_MATH,ADVANCE_APPLIED_MATH
unit,lotr:ADVANCE_APPLIED_MATH,ADVANCE_APPLIED_MATH
