dimension,id,name,source,mask,reason
advance,ADVANCE_BRONZE_WORKING_ARNOR,Bronze Working Arnor,lotr,,
advance,ADVANCE_BRONZE_WORKING_DWARVES,Bronze Working Dwarves,lotr,,
advance,ADVANCE_BRONZE_WORKING_EASTERLING,Bronze Working Easterling,lotr,,
advance,ADVANCE_BRONZE_WORKING_HARADRIM,Bronze Working Haradrim,lotr,,
advance,ADVANCE_BRONZE_WORKING_ORCS,Bronze Working Orcs,lotr,,
advance,ADVANCE_BUREAUCRACY_EASTERLING,Bureaucracy Easterling,lotr,,
advance,ADVANCE_BUREAUCRACY_MEN,Bureaucracy Men,lotr,,
advance,ADVANCE_CHARIOTS_EASTERLING,Chariots Easterling,lotr,,
advance,ADVANCE_CHARIOTS_HARADRIM,Chariots Haradrim,lotr,,
advance,ADVANCE_CHARIOTS_ROHAN,Chariots Rohan,lotr,,
advance,ADVANCE_CITY_STATE_ARNOR,City State Arnor,lotr,,
advance,ADVANCE_CITY_STATE_DWARVES,City State Dwarves,lotr,,
advance,ADVANCE_CITY_STATE_EASTERLING,City State Easterling,lotr,,
advance,ADVANCE_CITY_STATE_GONDOR,City State Gondor,lotr,,
advance,ADVANCE_CITY_STATE_HARADRIM,City State Haradrim,lotr,,
advance,ADVANCE_CITY_STATE_ISENGARD,City State Isengard,lotr,,
advance,ADVANCE_CIVIC_ENGINEERING_HOBBITS,Civic Engineering Hobbits,lotr,,
advance,ADVANCE_CIVIC_ENGINEERING_MORDOR,Civic Engineering Mordor,lotr,,
advance,ADVANCE_COMPOSITE_BOW_ELVES,Composite Bow Elves,lotr,,
advance,ADVANCE_COMPOSITE_BOW_ORCS,Composite Bow Orcs,lotr,,
advance,ADVANCE_CONCRETE_EVIL,Concrete Evil,lotr,,
advance,ADVANCE_CONCRETE_GOOD,Concrete Good,lotr,,
advance,ADVANCE_COPPER_SMELTING_ANGMAR,Copper Smelting Angmar,lotr,,
advance,ADVANCE_COPPER_SMELTING_DWARVES,Copper Smelting Dwarves,lotr,,
advance,ADVANCE_COPPER_SMELTING_EASTERLING,Copper Smelting Easterling,lotr,,
advance,ADVANCE_COPPER_SMELTING_EVIL,Copper Smelting Evil,lotr,,
advance,ADVANCE_COPPER_SMELTING_MORDOR,Copper Smelting Mordor,lotr,,
advance,ADVANCE_COPPER_SMELTING_SINDAR,Copper Smelting Sindar,lotr,,
advance,ADVANCE_COSMOLOGY_ARNOR,Cosmology Arnor,lotr,,
advance,ADVANCE_COSMOLOGY_HARADRIM,Cosmology Haradrim,lotr,,
advance,ADVANCE_COSMOLOGY_SINDAR,Cosmology Sindar,lotr,,
advance,ADVANCE_COUNCIL_I,Council I,lotr,,
advance,ADVANCE_COUNCIL_II,Council Ii,lotr,,
advance,ADVANCE_COUNCIL_III,Council Iii,lotr,,
advance,ADVANCE_COUNCIL_IV,Council Iv,lotr,,
advance,ADVANCE_COUNCIL_V,Council V,lotr,,
advance,ADVANCE_COUNCIL_V_HOBBITS,Council V Hobbits,lotr,,
advance,ADVANCE_COUNCIL_V_SINDAR,Council V Sindar,lotr,,
advance,ADVANCE_CURRENCY_ANGMAR,Currency Angmar,lotr,,
advance,ADVANCE_CURRENCY_DWARVES,Currency Dwarves,lotr,,
advance,ADVANCE_DICTATORSHIP_ARNOR,Dictatorship Arnor,lotr,,
advance,ADVANCE_DICTATORSHIP_DWARVES,Dictatorship Dwarves,lotr,,
advance,ADVANCE_DICTATORSHIP_EASTERLING,Dictatorship Easterling,lotr,,
advance,ADVANCE_DICTATORSHIP_GONDOR,Dictatorship Gondor,lotr,,
advance,ADVANCE_DICTATORSHIP_HARADRIM,Dictatorship Haradrim,lotr,,
advance,ADVANCE_DICTATORSHIP_ORCS,Dictatorship Orcs,lotr,,
advance,ADVANCE_DICTATORSHIP_ROHAN,Dictatorship Rohan,lotr,,
advance,ADVANCE_DOMESTICATION_EVIL,Domestication Evil,lotr,,
advance,ADVANCE_DRAMA_MEN,Drama Men,lotr,,
advance,ADVANCE_DRAMA_MORDOR,Drama Mordor,lotr,,
advance,ADVANCE_DRAMA_SINDAR,Drama Sindar,lotr,,
advance,ADVANCE_DYNASTY_ARNOR,Dynasty Arnor,lotr,,
advance,ADVANCE_DYNASTY_GONDOR,Dynasty Gondor,lotr,,
advance,ADVANCE_DYNASTY_ORCS,Dynasty Orcs,lotr,,
advance,ADVANCE_ETHICS_ISENGARD,Ethics Isengard,lotr,,
advance,ADVANCE_ETHICS_GOOD,Ethics Good,lotr,,
advance,ADVANCE_GRANARIES_ROHAN,Granaries Rohan,lotr,,
advance,ADVANCE_HERBALISM_EASTERLING,Herbalism Easterling,lotr,,
advance,ADVANCE_HIPPOCRATIC_SCHOOL_GONDOR,Hippocratic School Gondor,lotr,,
advance,ADVANCE_HIPPOCRATIC_SCHOOL_SINDAR,Hippocratic School Sindar,lotr,,
advance,ADVANCE_HORSE_ARMOR_ELVES,Horse Armor Elves,lotr,yes,modern armor
advance,ADVANCE_HORSE_ARMOR_MEN,Horse Armor Men,lotr,yes,modern armor
advance,ADVANCE_HORSE_ARMOR_ORCS,Horse Armor Orcs,lotr,yes,modern armor
advance,ADVANCE_HORSE_ARMOR_ROHAN,Horse Armor Rohan,lotr,yes,modern armor
advance,ADVANCE_HORSE_RIDING_ORCS,Horse Riding Orcs,lotr,,
advance,ADVANCE_HORSE_RIDING_ROHAN,Horse Riding Rohan,lotr,,
advance,ADVANCE_HULL_MAKING,Hull Making,lotr,,
advance,ADVANCE_HULL_MAKING_EVIL,Hull Making Evil,lotr,,
advance,ADVANCE_IRON_WORKING_DWARVES,Iron Working Dwarves,lotr,,
advance,ADVANCE_IRON_WORKING_EVIL,Iron Working Evil,lotr,,
advance,ADVANCE_IRON_WORKING_ISENGARD,Iron Working Isengard,lotr,,
advance,ADVANCE_IRON_WORKING_ORCS,Iron Working Orcs,lotr,,
advance,ADVANCE_JURISPRUDENCE_MORDOR,Jurisprudence Mordor,lotr,,
advance,ADVANCE_JURISPRUDENCE_NORTHMEN,Jurisprudence Northmen,lotr,,
advance,ADVANCE_JURISPRUDENCE_ROHAN,Jurisprudence Rohan,lotr,,
advance,ADVANCE_MAP_MAKING_ARNOR,Map Making Arnor,lotr,,
advance,ADVANCE_MASONRY_DWARVES,Masonry Dwarves,lotr,,
advance,ADVANCE_MASONRY_ROHAN,Masonry Rohan,lotr,,
advance,ADVANCE_MINING_EASTERLING,Mining Easterling,lotr,,
advance,ADVANCE_MOBILE_TACTICS_ELVES,Mobile Tactics Elves,lotr,,
advance,ADVANCE_MOBILE_TACTICS_EVIL,Mobile Tactics Evil,lotr,,
advance,ADVANCE_MOBILE_TACTICS_MEN,Mobile Tactics Men,lotr,,
advance,ADVANCE_MOBILE_TACTICS_ROHAN,Mobile Tactics Rohan,lotr,,
advance,ADVANCE_MONOTHEISM_GONDOR,Monotheism Gondor,lotr,,
advance,ADVANCE_OCEAN_FARING_HARADRIM,Ocean Faring Haradrim,lotr,,
advance,ADVANCE_OLIGARCHY_ANGMAR,Oligarchy Angmar,lotr,,
advance,ADVANCE_OLIGARCHY_ARNOR,Oligarchy Arnor,lotr,,
advance,ADVANCE_OLIGARCHY_DWARVES,Oligarchy Dwarves,lotr,,
advance,ADVANCE_OLIGARCHY_EASTERLING,Oligarchy Easterling,lotr,,
advance,ADVANCE_OLIGARCHY_GONDOR,Oligarchy Gondor,lotr,,
advance,ADVANCE_OLIGARCHY_HARADRIM,Oligarchy Haradrim,lotr,,
advance,ADVANCE_OLIGARCHY_HOBBITS,Oligarchy Hobbits,lotr,,
advance,ADVANCE_OLIGARCHY_ROHAN,Oligarchy Rohan,lotr,,
advance,ADVANCE_ONE_RING,One Ring,lotr,,
advance,ADVANCE_ONE_RING2,One Ring2,lotr,,
advance,ADVANCE_PHILOSOPHY_ANGMAR,Philosophy Angmar,lotr,,
advance,ADVANCE_PHILOSOPHY_ARNOR,Philosophy Arnor,lotr,,
advance,ADVANCE_PHILOSOPHY_GOOD,Philosophy Good,lotr,,
advance,ADVANCE_PLUMBING_GOOD,Plumbing Good,lotr,,
advance,ADVANCE_PLUMBING_EVIL,Plumbing Evil,lotr,,
advance,ADVANCE_PROJECTILE_WEAPONS_ELVES,Projectile Weapons Elves,lotr,,
advance,ADVANCE_PROJECTILE_WEAPONS_ORCS,Projectile Weapons Orcs,lotr,,
advance,ADVANCE_PROPULSION,Propulsion,lotr,,
advance,ADVANCE_RELIGION_MORDOR,Religion Mordor,lotr,,
advance,ADVANCE_RELIGION_SINDAR,Religion Sindar,lotr,,
advance,ADVANCE_REPUBLIC_DWARVES,Republic Dwarves,lotr,,
advance,ADVANCE_REPUBLIC_GONDOR,Republic Gondor,lotr,,
advance,ADVANCE_REPUBLIC_HOBBITS,Republic Hobbits,lotr,,
advance,ADVANCE_REPUBLIC_MORDOR,Republic Mordor,lotr,,
advance,ADVANCE_REPUBLIC_ROHAN,Republic Rohan,lotr,,
advance,ADVANCE_SAILS_HARADRIM,Sails Haradrim,lotr,,
advance,ADVANCE_SHIP_BUILDING,Ship Building,lotr,,
advance,ADVANCE_SIEGE_WEAPONS_ELVES,Siege Weapons Elves,lotr,,
advance,ADVANCE_SIEGE_WEAPONS_MORDOR,Siege Weapons Mordor,lotr,,
advance,ADVANCE_SLAVE_LABOR_EVIL,Slave Labor Evil,lotr,,
advance,ADVANCE_SLAVE_LABOR_HARADRIM,Slave Labor Haradrim,lotr,,
advance,ADVANCE_STIRRUP_GONDOR,Stirrup Gondor,lotr,,
advance,ADVANCE_STIRRUP_HARADRIM,Stirrup Haradrim,lotr,,
advance,ADVANCE_STIRRUP_MEN,Stirrup Men,lotr,,
advance,ADVANCE_STIRRUP_MORDOR,Stirrup Mordor,lotr,,
advance,ADVANCE_STIRRUP_ORCS,Stirrup Orcs,lotr,,
advance,ADVANCE_STIRRUP_ROHAN,Stirrup Rohan,lotr,,
advance,ADVANCE_STONE_WORKING_DWARVES,Stone Working Dwarves,lotr,,
advance,ADVANCE_TOOLMAKING_ORCS,Toolmaking Orcs,lotr,,
advance,ADVANCE_TRADE_HOBBITS,Trade Hobbits,lotr,,
advance,ADVANCE_TRIBUNAL_EMPIRE_ARNOR,Tribunal Empire Arnor,lotr,,
advance,ADVANCE_TRIBUNAL_EMPIRE_EASTERLING,Tribunal Empire Easterling,lotr,,
advance,ADVANCE_TRIBUNAL_EMPIRE_GONDOR,Tribunal Empire Gondor,lotr,,
advance,ADVANCE_TRIBUNAL_EMPIRE_HOBBITS,Tribunal Empire Hobbits,lotr,,
advance,ADVANCE_TRIBUNAL_EMPIRE_ISENGARD,Tribunal Empire Isengard,lotr,,
advance,ADVANCE_TRIBUNAL_EMPIRE_ORCS,Tribunal Empire Orcs,lotr,,
advance,ADVANCE_TRIBUNAL_EMPIRE_ROHAN,Tribunal Empire Rohan,lotr,,
advance,ADVANCE_TRIBUNAL_EMPIRE_SINDAR,Tribunal Empire Sindar,lotr,,
advance,ADVANCE_WATER_LIFTS_EASTERLING,Water Lifts Easterling,lotr,,
advance,ADVANCE_WATER_LIFTS_GONDOR,Water Lifts Gondor,lotr,,
advance,ADVANCE_WATER_LIFTS_GOOD,Water Lifts Good,lotr,,
advance,ADVANCE_WATER_LIFTS_HOBBITS,Water Lifts Hobbits,lotr,,
advance,ADVANCE_WRITING_ARNOR,Writing Arnor,lotr,,
advance,ADVANCE_WRITING_GONDOR,Writing Gondor,lotr,,
advance,ADVANCE_EUGENICS,Eugenics,lotr,yes,era: AGE_EIGHT
advance,ADVANCE_HT_SUPERCONDUCTOR,Ht Superconductor,lotr,yes,era: AGE_EIGHT
advance,ADVANCE_LIQUID_BREATHING_APPARATUS,Liquid Breathing Apparatus,lotr,yes,era: AGE_EIGHT
advance,ADVANCE_QUANTUM_MECHANICS,Quantum Mechanics,lotr,yes,era: AGE_SIX
advance,ADVANCE_SUBNEURAL_ADS,Subneural Ads,lotr,yes,era: AGE_NINE
advance,ADVANCE_ULTRAPRESSURE_MACHINERY,Ultrapressure Machinery,lotr,yes,era: AGE_NINE
improve,IMPROVE_WIZARDS_FORTRESS,Wizard's Fortress,base,,
improve,IMPROVE_BARRACKS,Barracks,base,,
improve,IMPROVE_GRANARY,Granary,base,,
improve,IMPROVE_TEMPLE,Temple,base,,
improve,IMPROVE_LIBRARY,Library,base,,
improve,IMPROVE_COURTHOUSE,Courthouse,base,,
improve,IMPROVE_CITY_WALLS,City Walls,base,,
improve,IMPROVE_AQUEDUCT,Aqueduct,base,,
improve,IMPROVE_CATHEDRAL,Cathedral,base,,
improve,IMPROVE_UNIVERSITY,University,base,,
improve,IMPROVE_COLOSSEUM,Colosseum,base,,
improve,IMPROVE_MECHANICIANS_GUILD,Mechanician's Guild,base,,
improve,IMPROVE_XPOWER_PLANT,xPower Plant,base,,
improve,IMPROVE_XHYDRO_PLANT,xHydro Plant,base,,
improve,IMPROVE_PRIMAL_SOURCE,Primal Source,base,,
improve,IMPROVE_MERCHANTS_GUILD,Merchant's Guild,base,,
improve,IMPROVE_BEACON_OF_WISDOM,Beacon of Wisdom,base,,
improve,IMPROVE_COASTAL_FORTRESS,Coastal Fortress,base,,
improve,IMPROVE_HARBOR,Harbor,base,,
improve,IMPROVE_FANTASTIC_STABLE,Fantastic Stable,base,,
improve,IMPROVE_PORT,Port,base,,
improve,IMPROVE_GAIAS_SHRINE,Gaia's Shrine,base,,
improve,IMPROVE_PLEASURE_DOME,Pleasure Dome,base,,
improve,IMPROVE_FONT_OF_BOUNTY,Font of Bounty,base,,
improve,IMPROVE_GREAT_LIBRARY,Great Library,base,,
improve,IMPROVE_ORACLE,Oracle,base,,
improve,IMPROVE_WALL_OF_BONE,Wall of Bone,base,,
improve,IMPROVE_GUILD_OF_LEGENDS,Guild of Legends,base,,
improve,IMPROVE_RUNE_OF_RULERSHIP,Rune of Rulership,base,,
improve,IMPROVE_BARDIC_COLLEGE,Bardic College,base,,
improve,IMPROVE_THE_PARTHENON,The Parthenon,base,,
improve,IMPROVE_MYSTIC_XS_TOWER,Mystic X's Tower,base,,
improve,IMPROVE_GUNTHARS_VOYAGE,Gunthar's Voyage,base,,
improve,IMPROVE_PROSPEROS_CONSERVATORY,Prospero's Conservatory,base,,
improve,IMPROVE_ELIXIR_OF_METAMORPHOSIS,Elixir of Metamorphosis,base,,
improve,IMPROVE_ENCHANTED_GROTTO,Enchanted Grotto,base,,
improve,IMPROVE_ELDRITCH_COLLEGE,Eldritch College,base,,
improve,IMPROVE_GNOME_TREASURY,Gnome Treasury,base,,
improve,IMPROVE_REYWINDS_DISCOVERY,Reywind's Discovery,base,,
improve,IMPROVE_MESMERS_TOWER,Mesmer's Tower,base,,
improve,IMPROVE_XWOMENS_SUFFRAGE,xWomen's Suffrage,base,,
improve,IMPROVE_FORGE_OF_CHAOS,Forge of Chaos,base,,
improve,IMPROVE_ENTROPY_ENGINE,Entropy Engine,base,,
improve,IMPROVE_LEAGUE_OF_WIZARDS,League of Wizards,base,,
improve,IMPROVE_CELESTIAL_BEACON,Celestial Beacon,base,,
improve,IMPROVE_HIDE_SUPERMARKET,HIDE Supermarket,base,,
improve,IMPROVE_CAPITAL_PALACE,Capital (Palace),homm2,,
improve,IMPROVE_TAVERN_TEMPLE,Tavern (Temple),homm2,,
improve,IMPROVE_MARKETPLACE,MarketPlace,homm2,,
improve,IMPROVE_CASTLE_FORTIFICATIONS_CITY_WALLS,Castle Fortifications (City Walls),homm2,,
improve,IMPROVE_WATERFALL_AQUEDUCT,Waterfall (Aqueduct),homm2,,
improve,IMPROVE_STATUE_BANK,Statue (Bank),homm2,,
improve,IMPROVE_MAGE_GUILD_UNIVERSITY,Mage Guild (University),homm2,,
improve,IMPROVE_TREEHOUSE_MASS_TRANSIT,Treehouse (Mass Transit),homm2,,
improve,IMPROVE_ARENA_COLOSSEUM,Arena (Colosseum),homm2,,
improve,IMPROVE_FOUNDRY_FACTORY,Foundry (Factory),homm2,,
improve,IMPROVE_UPG_FOUNDRY_MANUFACTURING_PLANT,Upg. Foundry (Manufacturing Plant),homm2,,
improve,IMPROVE_MAGIC_SHIELD_TOWER_SDI_DEFENSE,Magic Shield Tower (SDI Defense),homm2,,
improve,IMPROVE_GARBAGE_HEAP_RECYCLING_CENTER,Garbage Heap (Recycling Center),homm2,,
improve,IMPROVE_CAVE_MINE_POWER_PLANT,Cave Mine (Power Plant),homm2,,
improve,IMPROVE_BRIDGE_DAM_HYDRO_PLANT,Bridge Dam (Hydro Plant),homm2,,
improve,IMPROVE_STORM_ENERGY_NUCLEAR_PLANT,Storm Energy (Nuclear Plant),homm2,yes,nuclear
improve,IMPROVE_DUNGEON_KEEP_STOCK_EXCHANGE,Dungeon Keep (Stock Exchange),homm2,,
improve,IMPROVE_WELL_SEWER_SYSTEM,Well (Sewer System),homm2,,
improve,IMPROVE_FARMS_SUPERMARKET,Farms (Supermarket),homm2,,
improve,IMPROVE_STONEHENGE_SUPERHIGHWAYS,Stonehenge (Superhighways),homm2,,
improve,IMPROVE_LABORATORY_RESEARCH_LAB,Laboratory (Research Lab),homm2,,
improve,IMPROVE_MAGIC_TURRETS_SAM_MISSILE_BATTERY,Magic Turrets (SAM Missile Battery),homm2,yes,missile
improve,IMPROVE_SEASIDE_TURRETS_COASTAL_FORTRESS,Seaside Turrets (Coastal Fortress),homm2,,
improve,IMPROVE_MAGIC_PYRAMID_SOLAR_PLANT,Magic Pyramid (Solar Plant),homm2,,
improve,IMPROVE_UPG_HARBOR_OFFSHORE_PLATFORM,Upg. Harbor (Offshore Platform),homm2,,
improve,IMPROVE_CLIFF_NEST_AIRPORT,Cliff Nest (Airport),homm2,,
improve,IMPROVE_CAPTAINS_QUARTERS_POLICE_STATION,Captain's Quarters (Police Station),homm2,,
improve,IMPROVE_PORT_FACILITY,Port Facility,homm2,,
improve,IMPROVE_AZURE_DRAGON_CAPTURE,Azure Dragon Capture,homm2,,
improve,IMPROVE_AZURE_DRAGON_BREEDING,Azure Dragon Breeding,homm2,,
improve,IMPROVE_AZURE_DRAGON_TRAINING,Azure Dragon Training,homm2,,
improve,IMPROVE_KEEP,Keep,midgard,,
improve,IMPROVE_STOREHOUSE,Storehouse,midgard,,
improve,IMPROVE_BAZAAR,Bazaar,midgard,,
improve,IMPROVE_CASTLE,Castle,midgard,,
improve,IMPROVE_COUNTING_HOUSE,Counting House,midgard,,
improve,IMPROVE_WIZARDS_TOWER,Wizard's Tower,midgard,,
improve,IMPROVE_THAUMATURGICAL_GUILD,Thaumaturgical Guild,midgard,,
improve,IMPROVE_TWENTY_LEAGUE_BOOTS,Twenty League Boots,midgard,,
improve,IMPROVE_ARENA,Arena,midgard,,
improve,IMPROVE_CRAFTS_GUILD,Crafts Guild,midgard,,
improve,IMPROVE_ARTIFICER_GUILD,Artificer Guild,midgard,,
improve,IMPROVE_FIREBALL_SHIELD,Fireball Shield,midgard,,
improve,IMPROVE_BOTTOMLESS_WELL,Bottomless Well,midgard,,
improve,IMPROVE_STAFF_OF_POWER,Staff of Power,midgard,,
improve,IMPROVE_ALCHEMICAL_PLANT,Alchemical Plant,midgard,,
improve,IMPROVE_MINING_OF_HEL,Mining of Hel,midgard,,
improve,IMPROVE_TOLL_HOUSE,Toll House,midgard,,
improve,IMPROVE_CATACOMBS,Catacombs,midgard,,
improve,IMPROVE_DRAGONS_TEETH,Dragon's Teeth,midgard,,
improve,IMPROVE_MAGIC_RIVERS,Magic Rivers,midgard,,
improve,IMPROVE_ALCHEMY_LABORATORY,Alchemy Laboratory,midgard,,
improve,IMPROVE_MAGIC_SHIELD,Magic Shield,midgard,,
improve,IMPROVE_HARBOR_GUARDIAN,Harbor Guardian,midgard,,
improve,IMPROVE_MAGICAL_GEMS,Magical Gems,midgard,,
improve,IMPROVE_TEMPLE_OF_AEGIR,Temple of Aegir,midgard,,
improve,IMPROVE_ASTRAL_PORTAL,Astral Portal,midgard,,
improve,IMPROVE_GUARDHOUSE,Guardhouse,midgard,,
improve,IMPROVE_SEA_FORTRESS,Sea Fortress,midgard,,
improve,IMPROVE_SS_STRUCTURAL,SS Structural,midgard,,
improve,IMPROVE_SS_COMPONENT,SS Component,midgard,,
improve,IMPROVE_SS_MODULE,SS Module,midgard,,
improve,IMPROVE_PALACE,Palace,crusades,,
improve,IMPROVE_BANK,Bank,crusades,,
improve,IMPROVE_MASS_TRANSIT,Mass Transit,crusades,yes,era: AGE_SIX (via MASS_PRODUCTION)
improve,IMPROVE_FACTORY,Factory,crusades,,
improve,IMPROVE_MANUFACTURING_PLANT,Manufacturing Plant,crusades,yes,era: AGE_SEVEN (via ROBOTICS)
improve,IMPROVE_SDI_DEFENSE,SDI Defense,crusades,,
improve,IMPROVE_RECYCLING_CENTER,Recycling Center,crusades,,
improve,IMPROVE_POWER_PLANT,Power Plant,crusades,,
improve,IMPROVE_HYDRO_PLANT,Hydro Plant,crusades,,
improve,IMPROVE_NUCLEAR_PLANT,Nuclear Plant,crusades,yes,era: AGE_SEVEN (via NUCLEAR_POWER)
improve,IMPROVE_STOCK_EXCHANGE,Stock Exchange,crusades,,
improve,IMPROVE_SEWER_SYSTEM,Sewer System,crusades,,
improve,IMPROVE_SUPERMARKET,Supermarket,crusades,,
improve,IMPROVE_SUPERHIGHWAYS,Superhighways,crusades,,
improve,IMPROVE_RESEARCH_LAB,Research Lab,crusades,,
improve,IMPROVE_SAM_MISSILE_BATTERY,SAM Missile Battery,crusades,yes,missile
improve,IMPROVE_SOLAR_PLANT,Solar Plant,crusades,,
improve,IMPROVE_OFFSHORE_PLATFORM,Offshore Platform,crusades,,
improve,IMPROVE_AIRPORT,Airport,crusades,,
improve,IMPROVE_POLICE_STATION,Police Station,crusades,yes,era: AGE_FIVE (via COMMUNISM)
improve,IMPROVE_ACADEMY,Academy,cradle,,
improve,IMPROVE_AGORA,Agora,cradle,,
improve,IMPROVE_ANTI_BALLISTIC_MISSILES,Anti-Ballistic Missiles,cradle,yes,era: AGE_SEVEN (via GLOBAL_COMMUNICATIONS)
improve,IMPROVE_APOTHECARY,Apothecary,cradle,,
improve,IMPROVE_ARCOLOGIES,Arcologies,cradle,yes,era: AGE_EIGHT (via ARCOLOGIES)
improve,IMPROVE_BALLISTA_TOWERS,Ballista Towers,cradle,,
improve,IMPROVE_BASILICA,Basilica,cradle,,
improve,IMPROVE_BATH_HOUSE,Bath House,cradle,,
improve,IMPROVE_BATTLEMENTS,Battlements,cradle,,
improve,IMPROVE_BEHAVIORAL_MOD_CENTER,Behavioral Mod Center,cradle,yes,era: AGE_TEN (via NEURAL_REPROGRAMMING)
improve,IMPROVE_BODY_EXCHANGE,Body Exchange,cradle,yes,era: AGE_TEN (via LIFE_EXTENSION)
improve,IMPROVE_BROKERAGE,Brokerage,cradle,yes,era: AGE_FIVE (via ECONOMICS)
improve,IMPROVE_CAPITOL,Capitol,cradle,,
improve,IMPROVE_CITY_CLOCK,City Clock,cradle,,
improve,IMPROVE_CITY_WALL,City Wall,cradle,,
improve,IMPROVE_COMPUTER_CENTER,Computer Center,cradle,yes,era: AGE_SEVEN (via COMPUTER)
improve,IMPROVE_CONSCRIPTED_LABOR,Conscripted Labor,cradle,,
improve,IMPROVE_CORRECTIONAL_FACILITY,Correctional Facility,cradle,,
improve,IMPROVE_CRAFT_GUILD,Craft Guild,cradle,,
improve,IMPROVE_DRUG_STORE,Drug Store,cradle,yes,era: AGE_FIVE (via PHARMACEUTICALS)
improve,IMPROVE_DYNASTIC_HOUSE,Dynastic House,cradle,,
improve,IMPROVE_ECO_TRANSIT,Eco-Transit,cradle,yes,era: AGE_SEVEN (via FUEL_CELLS)
improve,IMPROVE_FLAK_TOWERS,Flak Towers,cradle,yes,era: AGE_SIX (via RADAR)
improve,IMPROVE_FOOD_IMPORTS,Food Imports,cradle,,
improve,IMPROVE_FOOD_SILO,Food Silo,cradle,yes,era: AGE_FIVE (via RAILROAD)
improve,IMPROVE_FORCEFIELD,Forcefield,cradle,yes,era: AGE_NINE (via UNIFIED_PHYSICS)
improve,IMPROVE_FORGE,Forge,cradle,,
improve,IMPROVE_FORUM,Forum,cradle,,
improve,IMPROVE_FUSION_PLANT,Fusion Plant,cradle,yes,era: AGE_NINE (via FUSION)
improve,IMPROVE_ARCH,Arch,cradle,,
improve,IMPROVE_HOSPITAL,Hospital,cradle,,
improve,IMPROVE_INCUBATION_CENTER,Incubation Center,cradle,yes,era: AGE_NINE (via HUMAN_CLONING)
improve,IMPROVE_MATTER_DECOMPILER,Matter Decompiler,cradle,yes,era: AGE_EIGHT (via NANO_ASSEMBLY)
improve,IMPROVE_MICRO_DEFENSE,Micro Defense,cradle,yes,era: AGE_NINE (via NANO_WARFARE)
improve,IMPROVE_MILL,Mill,cradle,,
improve,IMPROVE_MONASTERY,Monastery,cradle,,
improve,IMPROVE_MOSQUE,Mosque,cradle,,
improve,IMPROVE_MOVIE_PALACE,Movie Palace,cradle,yes,era: AGE_FIVE (via ELECTRICITY)
improve,IMPROVE_OIL_REFINERY,Oil Refinery,cradle,yes,era: AGE_FIVE (via OIL_REFINING)
improve,IMPROVE_PHYSICIAN,Physician,cradle,,
improve,IMPROVE_MAGISTRATES,Magistrates,cradle,,
improve,IMPROVE_PUBLIC_TRANSPORTATION,Public Transportation,cradle,yes,era: AGE_SIX (via MASS_TRANSIT)
improve,IMPROVE_PUBLISHING_HOUSE,Publishing House,cradle,,
improve,IMPROVE_RECYCLING_PLANT,Recycling Plant,cradle,yes,era: AGE_SIX (via CONSERVATION)
improve,IMPROVE_ROBOTIC_PLANT,Robotic Plant,cradle,yes,era: AGE_SEVEN (via ROBOTICS)
improve,IMPROVE_SECURITY_MONITOR,Security Monitor,cradle,yes,era: AGE_EIGHT (via AI_SURVEILLANCE)
improve,IMPROVE_SHRINE,Shrine,cradle,,
improve,IMPROVE_TELEVISION,Television,cradle,yes,era: AGE_SIX (via MASS_MEDIA)
improve,IMPROVE_THEATER,Theater,cradle,,
improve,IMPROVE_WALL,Wall,cradle,,
improve,IMPROVE_WORK_CAMP,Work Camp,cradle,,
improve,IMPROVE_ZIGGURAT,Ziggurat,cradle,,
improve,IMPROVE_RELIGIOUS_VICTORY,Religious Victory,cradle,,
improve,IMPROVE_ORBITAL_LABORATORY,Orbital Laboratory,cradle,yes,sci-fi
improve,IMPROVE_VR_AMUSEMENT_PARK,VR Amusement Park,cradle,,
improve,IMPROVE_E_BANK,E-Bank,cradle,,
improve,IMPROVE_NANITE_FACTORY,Nanite Factory,cradle,yes,sci-fi
improve,IMPROVE_CORNUCOPIC_VAT,Cornucopic Vat,cradle,,
improve,IMPROVE_AQUA_FILTER,Aqua-Filter,cradle,,
improve,IMPROVE_GAIA_CONTROLLER_CORE,Gaia Controller Core,aom,yes,era: AGE_TEN (via GAIA_CONTROLLER)
improve,IMPROVE_GAIA_POWER_SATELLITE,Gaia Power Satellite,aom,yes,era: AGE_TEN (via GAIA_CONTROLLER)
improve,IMPROVE_SILO,Silo,aom,,
improve,IMPROVE_STOCKADE,Stockade,aom,,
improve,IMPROVE_CORNUCOPIC_VATS,Cornucopic Vats,aom,yes,era: AGE_NINE (via GENETIC_TAILORING)
